core_number,change_0,change_2,change_4,change_6,change_8,change_10,change_12,change_14,change_16,change_18,change_20,change_22,change_24,change_26,change_28,change_30,change_32,change_34,change_36,change_38,change_40,change_42,change_44,change_46,change_48,change_50,change_52,change_54,change_56,change_58,change_60,change_62,change_64,change_66,change_68,change_70,change_72,change_74,change_76,change_78,change_80,change_82,change_84,change_86,change_88
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,120.0,90.599999999999994,56.600000000000001,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,360.0,382.89999999999998,407.5,422.60000000000002,425.0,394.30000000000001,358.0,311.19999999999999,271.60000000000002,232.19999999999999,203.5,168.59999999999999,127.59999999999999,83.900000000000006,53.888888888888886,30.714285714285715,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,113.0,118.8,127.3,142.40000000000001,161.69999999999999,190.59999999999999,224.90000000000001,270.30000000000001,305.39999999999998,336.39999999999998,353.5,371.69999999999999,397.30000000000001,399.19999999999999,403.10000000000002,385.69999999999999,368.69999999999999,324.5,286.30000000000001,251.80000000000001,225.69999999999999,193.30000000000001,155.90000000000001,114.8,89.599999999999994,63.200000000000003,34.875,26.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,50.0,50.200000000000003,51.0,52.399999999999999,54.5,56.100000000000001,57.5,58.100000000000001,61.700000000000003,68.700000000000003,78.099999999999994,93.700000000000003,106.7,146.40000000000001,173.30000000000001,212.40000000000001,240.19999999999999,280.0,305.89999999999998,326.5,323.30000000000001,325.69999999999999,337.60000000000002,351.19999999999999,338.19999999999999,340.39999999999998,336.69999999999999,317.19999999999999,292.89999999999998,263.60000000000002,240.09999999999999,209.30000000000001,175.30000000000001,139.80000000000001,112.5,85.700000000000003,57.899999999999999,39.571428571428569,20.800000000000001,7.0,0,0,0,0,0
8,45.0,45.200000000000003,44.899999999999999,44.799999999999997,44.899999999999999,44.5,44.600000000000001,43.299999999999997,43.299999999999997,43.299999999999997,44.100000000000001,43.5,44.200000000000003,45.399999999999999,49.0,51.700000000000003,54.100000000000001,60.100000000000001,68.400000000000006,78.400000000000006,100.40000000000001,125.0,143.5,162.0,196.0,204.69999999999999,230.40000000000001,254.80000000000001,268.39999999999998,272.30000000000001,272.5,266.30000000000001,278.80000000000001,282.39999999999998,287.5,285.80000000000001,285.19999999999999,294.39999999999998,285.89999999999998,265.80000000000001,231.80000000000001,210.40000000000001,175.40000000000001,145.69999999999999,124.7
9,39.0,38.200000000000003,37.0,36.200000000000003,33.5,33.100000000000001,33.100000000000001,33.600000000000001,33.100000000000001,33.399999999999999,33.899999999999999,35.200000000000003,36.399999999999999,36.799999999999997,36.200000000000003,36.700000000000003,41.200000000000003,41.100000000000001,43.799999999999997,45.5,50.5,54.399999999999999,60.899999999999999,67.400000000000006,68.5,81.0,90.299999999999997,99.099999999999994,112.2,125.90000000000001,137.59999999999999,168.30000000000001,182.69999999999999,208.40000000000001,209.90000000000001,223.09999999999999,234.59999999999999,234.90000000000001,234.80000000000001,236.40000000000001,246.09999999999999,242.40000000000001,259.10000000000002,265.19999999999999,266.19999999999999
10,5.0,6.0999999999999996,7.7000000000000002,9.0999999999999996,12.4,13.0,12.9,14.1,14.5,15.1,12.9,13.300000000000001,13.1,13.199999999999999,13.699999999999999,13.6,14.1,14.800000000000001,15.1,16.0,17.699999999999999,17.300000000000001,17.0,18.300000000000001,20.800000000000001,23.0,25.899999999999999,30.600000000000001,32.100000000000001,44.100000000000001,51.700000000000003,55.299999999999997,58.100000000000001,61.200000000000003,77.900000000000006,88.700000000000003,100.8,110.7,126.90000000000001,145.80000000000001,159.0,171.5,177.09999999999999,182.80000000000001,191.40000000000001
