core_number,change_0,change_2,change_4,change_6,change_8,change_10,change_12,change_14,change_16,change_18,change_20,change_22,change_24,change_26,change_28,change_30,change_32,change_34,change_36,change_38,change_40,change_42,change_44,change_46,change_48,change_50,change_52,change_54,change_56,change_58,change_60,change_62,change_64,change_66,change_68,change_70,change_72,change_74,change_76,change_78,change_80,change_82,change_84,change_86,change_88
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,809.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,13.0,821.20000000000005,820.79999999999995,820.39999999999998,819.39999999999998,818.70000000000005,816.5,815.29999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,40.0,39.299999999999997,37.899999999999999,36.299999999999997,35.5,34.399999999999999,35.399999999999999,34.899999999999999,847.0,844.70000000000005,841.5,840.20000000000005,838.10000000000002,834.70000000000005,832.20000000000005,824.39999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,26.0,26.399999999999999,26.699999999999999,27.399999999999999,27.699999999999999,28.399999999999999,27.800000000000001,28.0,30.300000000000001,31.699999999999999,33.0,33.200000000000003,33.5,34.0,34.799999999999997,452.30000000000001,862.29999999999995,860.39999999999998,858.5,857.5,855.89999999999998,853.20000000000005,847.89999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,372.0,373.10000000000002,374.60000000000002,375.89999999999998,377.39999999999998,378.5,380.30000000000001,381.80000000000001,382.69999999999999,383.60000000000002,385.5,353.89999999999998,290.5,226.30000000000001,193.19999999999999,126.5,58.399999999999999,58.100000000000001,57.399999999999999,54.100000000000001,54.0,53.600000000000001,56.200000000000003,901.5,898.0,894.89999999999998,891.70000000000005,889.5,887.20000000000005,883.88888888888891,884.16666666666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,327.0,326.33333333333331,330.0,333.0,336.25,339.30000000000001,341.5,344.10000000000002,348.39999999999998,350.10000000000002,353.19999999999999,355.89999999999998,358.5,362.0,365.10000000000002,368.30000000000001,370.5,372.80000000000001,437.69999999999999,702.5,1204.3,1144.4000000000001,1058.5,996.39999999999998,991.79999999999995,988.29999999999995,985.44444444444446,941.5,0,0,0,0,0,0
