core_number,change_0,change_2,change_4,change_6,change_8,change_10,change_12,change_14,change_16,change_18,change_20,change_22,change_24,change_26,change_28,change_30,change_32,change_34,change_36,change_38,change_40,change_42,change_44,change_46,change_48,change_50,change_52,change_54,change_56,change_58,change_60,change_62,change_64,change_66,change_68,change_70,change_72,change_74,change_76,change_78,change_80,change_82,change_84,change_86,change_88
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,357.0,356.39999999999998,355.60000000000002,354.80000000000001,354.0,353.0,352.10000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20.0,19.699999999999999,19.699999999999999,19.399999999999999,19.399999999999999,19.0,19.199999999999999,369.69999999999999,368.30000000000001,367.69999999999999,366.89999999999998,366.0,365.39999999999998,364.19999999999999,363.44444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30.0,30.100000000000001,29.800000000000001,29.199999999999999,28.899999999999999,28.899999999999999,27.5,27.699999999999999,27.100000000000001,26.0,25.399999999999999,25.199999999999999,24.600000000000001,24.199999999999999,60.200000000000003,385.89999999999998,385.10000000000002,383.0,382.0,381.39999999999998,379.60000000000002,378.0,375.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,404.0,404.80000000000001,405.89999999999998,407.60000000000002,408.69999999999999,410.10000000000002,412.19999999999999,413.60000000000002,415.60000000000002,417.30000000000001,418.69999999999999,419.80000000000001,421.0,422.60000000000002,423.69999999999999,387.69999999999999,388.5,390.39999999999998,277.80000000000001,237.5,81.200000000000003,80.400000000000006,306.39999999999998,413.60000000000002,411.10000000000002,410.5,407.80000000000001,405.80000000000001,403.39999999999998,401.5,403.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.0,374.0,376.0,378.0,384.19999999999999,389.11111111111109,391.77777777777777,393.77777777777777,397.39999999999998,399.89999999999998,400.5,403.19999999999999,405.19999999999999,407.60000000000002,489.80000000000001,770.70000000000005,811.0,811.0,811.0,811.0,811.0,811.0,811.0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.0,811.0,811.0,811.0,811.0,811.0,811.0,811.0,811.0
