core_number,change_0,change_2,change_4,change_6,change_8,change_10,change_12,change_14,change_16,change_18,change_20,change_22,change_24,change_26,change_28,change_30,change_32,change_34,change_36,change_38,change_40,change_42,change_44,change_46,change_48,change_50,change_52,change_54,change_56,change_58,change_60,change_62,change_64,change_66,change_68,change_70,change_72,change_74,change_76,change_78,change_80,change_82,change_84,change_86,change_88
1,2520.0,2569.3000000000002,2607.0,2636.6999999999998,2656.0,2688.9000000000001,2713.8000000000002,2736.4000000000001,2758.1999999999998,2776.1999999999998,2786.5999999999999,2802.0,2818.4000000000001,2832.1999999999998,2846.0999999999999,2852.5,2861.1999999999998,2870.5,2869.4000000000001,2868.1999999999998,2854.3000000000002,2841.9000000000001,2833.0999999999999,2810.4000000000001,2788.0,2763.9000000000001,2732.6999999999998,2696.3000000000002,2654.5,2597.9000000000001,2563.0999999999999,2495.0,2420.0,2351.5999999999999,2269.9000000000001,2187.6999999999998,2078.5999999999999,1974.5999999999999,1851.0,1728.3,1598.5,1457.4000000000001,1298.5,1120.2,946.0
2,3637.0,3613.8000000000002,3596.6999999999998,3568.9000000000001,3558.8000000000002,3541.0,3517.0999999999999,3493.5,3452.5,3415.8000000000002,3399.9000000000001,3370.1999999999998,3322.9000000000001,3287.0999999999999,3231.0999999999999,3200.5999999999999,3145.4000000000001,3083.0999999999999,3011.5,2942.5,2885.8000000000002,2831.6999999999998,2760.0999999999999,2699.3000000000002,2625.4000000000001,2526.0999999999999,2453.6999999999998,2370.5,2273.9000000000001,2191.3000000000002,2084.3000000000002,1966.2,1868.9000000000001,1768.2,1649.4000000000001,1523.5999999999999,1408.5999999999999,1282.3,1162.2,1019.9,881.60000000000002,738.89999999999998,604.10000000000002,477.60000000000002,344.69999999999999
3,3509.0,3476.6999999999998,3438.5,3405.1999999999998,3347.5,3288.5,3212.3000000000002,3168.6999999999998,3127.5,3068.1999999999998,3009.1999999999998,2955.4000000000001,2900.0999999999999,2822.5,2762.1999999999998,2696.4000000000001,2629.1999999999998,2557.6999999999998,2483.5,2424.1999999999998,2334.5,2233.9000000000001,2145.8000000000002,2059.8000000000002,1979.0999999999999,1907.8,1801.0,1714.5999999999999,1615.5,1506.0999999999999,1413.0999999999999,1312.7,1205.5,1092.5,981.10000000000002,860.5,753.5,642.29999999999995,535.20000000000005,448.80000000000001,354.60000000000002,264.10000000000002,187.30000000000001,136.0,91.5
4,3052.0,2976.9000000000001,2925.3000000000002,2843.3000000000002,2776.5999999999999,2717.8000000000002,2657.9000000000001,2585.4000000000001,2524.8000000000002,2478.0999999999999,2416.5,2362.1999999999998,2291.6999999999998,2222.8000000000002,2162.0,2091.1999999999998,2009.5999999999999,1940.8,1883.0,1792.7,1714.3,1626.8,1543.4000000000001,1449.4000000000001,1363.2,1285.4000000000001,1208.7,1120.0,1023.0,942.0,835.39999999999998,757.70000000000005,668.10000000000002,573.29999999999995,490.30000000000001,430.0,356.60000000000002,292.10000000000002,232.90000000000001,175.59999999999999,126.40000000000001,90.900000000000006,63.5,43.5,28.333333333333332
5,2335.0,2303.3000000000002,2254.3000000000002,2239.4000000000001,2217.4000000000001,2152.5999999999999,2103.8000000000002,2045.5999999999999,1979.5,1908.5999999999999,1859.5999999999999,1812.9000000000001,1746.9000000000001,1698.5,1626.0999999999999,1529.9000000000001,1454.7,1385.5,1308.4000000000001,1241.2,1174.2,1110.5,1040.8,972.89999999999998,889.79999999999995,791.70000000000005,714.10000000000002,617.70000000000005,547.0,479.19999999999999,421.0,365.5,308.10000000000002,263.0,226.30000000000001,177.09999999999999,136.40000000000001,106.7,83.900000000000006,61.333333333333336,40.625,35.600000000000001,27.800000000000001,20.0,13.5
6,2103.0,2030.0999999999999,1972.5,1891.0,1820.2,1758.8,1698.0999999999999,1638.0,1574.9000000000001,1530.5999999999999,1442.0999999999999,1342.0,1272.5,1203.0,1145.4000000000001,1088.3,1033.0,966.60000000000002,887.79999999999995,807.20000000000005,739.79999999999995,672.60000000000002,625.70000000000005,565.70000000000005,510.80000000000001,456.30000000000001,402.30000000000001,369.19999999999999,323.0,281.60000000000002,237.80000000000001,193.0,170.09999999999999,139.80000000000001,102.3,80.200000000000003,58.0,48.666666666666664,38.166666666666664,31.800000000000001,28.0,20.0,11.5,0,0
7,1597.0,1549.4000000000001,1455.8,1412.2,1336.3,1295.9000000000001,1238.8,1187.4000000000001,1137.9000000000001,1062.3,1002.4,942.60000000000002,893.39999999999998,820.20000000000005,769.20000000000005,712.60000000000002,661.39999999999998,614.79999999999995,567.29999999999995,531.5,487.5,446.10000000000002,378.5,331.19999999999999,305.60000000000002,275.80000000000001,239.5,198.5,172.59999999999999,134.5,120.8,105.2,71.0,54.299999999999997,49.100000000000001,34.899999999999999,29.888888888888889,21.800000000000001,22.333333333333332,20.0,0,0,0,0,0
8,1196.0,1175.7,1149.5999999999999,1103.2,1043.5,971.79999999999995,933.10000000000002,894.79999999999995,857.5,800.60000000000002,746.39999999999998,702.0,628.20000000000005,576.39999999999998,540.60000000000002,479.30000000000001,424.5,386.5,355.60000000000002,309.69999999999999,280.0,245.59999999999999,219.59999999999999,207.90000000000001,163.69999999999999,137.40000000000001,116.40000000000001,99.0,85.099999999999994,73.299999999999997,62.100000000000001,54.666666666666664,42.555555555555557,25.75,20.666666666666668,19.800000000000001,16.333333333333332,5.5,10.5,0,0,0,0,0,0
9,961.0,867.29999999999995,794.10000000000002,729.39999999999998,707.70000000000005,660.0,638.60000000000002,599.20000000000005,529.5,487.60000000000002,437.39999999999998,401.89999999999998,405.80000000000001,375.60000000000002,328.89999999999998,305.5,297.10000000000002,247.0,225.59999999999999,209.0,174.5,161.0,142.40000000000001,119.5,97.5,83.099999999999994,66.200000000000003,47.899999999999999,40.100000000000001,33.888888888888886,22.428571428571427,10.0,10.6,10.6,8.25,5.5,5.5,2.0,0,0,0,0,0,0,0
10,667.0,619.39999999999998,576.5,574.89999999999998,538.60000000000002,509.30000000000001,445.10000000000002,389.30000000000001,373.0,351.80000000000001,328.89999999999998,296.10000000000002,260.69999999999999,247.19999999999999,209.09999999999999,191.19999999999999,162.80000000000001,152.59999999999999,126.3,107.09999999999999,95.0,87.700000000000003,72.099999999999994,48.333333333333336,46.111111111111114,29.222222222222221,21.0,24.75,15.0,25.25,17.666666666666668,18.0,11.0,11.5,10.0,2.0,2.0,12.0,0,0,0,0,0,0,0
