core_number,change_0,change_2,change_4,change_6,change_8,change_10,change_12,change_14,change_16,change_18,change_20,change_22,change_24,change_26,change_28,change_30,change_32,change_34,change_36,change_38,change_40,change_42,change_44,change_46,change_48,change_50,change_52,change_54,change_56,change_58,change_60,change_62,change_64,change_66,change_68,change_70,change_72,change_74,change_76,change_78,change_80,change_82,change_84,change_86,change_88
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1168.0,1167.4000000000001,1166.5999999999999,1165.8,1165.0,1164.0,1163.0999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20.0,19.699999999999999,19.699999999999999,19.399999999999999,19.399999999999999,19.0,19.199999999999999,1180.7,1179.3,1178.7,1177.9000000000001,1177.0,1176.4000000000001,1175.2,1174.4444444444443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30.0,30.100000000000001,29.800000000000001,29.199999999999999,28.899999999999999,28.899999999999999,27.5,27.699999999999999,27.100000000000001,26.0,25.399999999999999,25.199999999999999,24.600000000000001,24.199999999999999,141.30000000000001,1196.9000000000001,1196.0999999999999,1194.0,1193.0,1192.4000000000001,1190.5999999999999,1189.0,1186.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,404.0,404.80000000000001,405.89999999999998,407.60000000000002,408.69999999999999,410.10000000000002,412.19999999999999,413.60000000000002,415.60000000000002,417.30000000000001,418.69999999999999,419.80000000000001,421.0,422.60000000000002,423.69999999999999,387.69999999999999,388.5,390.39999999999998,277.80000000000001,237.5,81.200000000000003,80.400000000000006,793.0,1224.5999999999999,1222.0999999999999,1221.5,1218.8,1216.8,1214.4000000000001,1212.5,1214.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.0,374.0,376.0,378.0,384.19999999999999,389.11111111111109,391.77777777777777,393.77777777777777,397.39999999999998,399.89999999999998,400.5,403.19999999999999,405.19999999999999,407.60000000000002,652.0,1500.5999999999999,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0
