core_number,change_0,change_2,change_4,change_6,change_8,change_10,change_12,change_14,change_16,change_18,change_20,change_22,change_24,change_26,change_28,change_30,change_32,change_34,change_36,change_38,change_40,change_42,change_44,change_46,change_48,change_50,change_52,change_54,change_56,change_58,change_60,change_62,change_64,change_66,change_68,change_70,change_72,change_74,change_76,change_78,change_80,change_82,change_84,change_86,change_88
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.3999999999999999,2.0,2.2222222222222223,2.6000000000000001,5.2999999999999998,7.7000000000000002,12.0,17.600000000000001,25.399999999999999,35.700000000000003,47.200000000000003,60.200000000000003,79.299999999999997,107.2,139.09999999999999,189.5,248.80000000000001,319.60000000000002,414.60000000000002,527.0,648.79999999999995,814.39999999999998,994.70000000000005,1213.3,1298.5,1120.2,946.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.6000000000000001,2.4285714285714284,3.0,6.1111111111111107,10.0,13.5,19.800000000000001,28.100000000000001,38.899999999999999,53.700000000000003,72.0,100.0,131.59999999999999,168.19999999999999,215.90000000000001,262.0,312.30000000000001,396.5,477.60000000000002,557.39999999999998,636.29999999999995,710.89999999999998,771.10000000000002,819.5,816.10000000000002,793.20000000000005,720.89999999999998,604.10000000000002,477.60000000000002,344.69999999999999
3,0,0,0,0,0,0,0,0,0,1.0,1.0,1.5,1.7,2.8999999999999999,5.7999999999999998,11.300000000000001,16.399999999999999,25.899999999999999,36.899999999999999,50.700000000000003,67.700000000000003,88.099999999999994,113.3,142.80000000000001,182.0,235.80000000000001,288.60000000000002,349.30000000000001,403.89999999999998,468.19999999999999,541.79999999999995,597.20000000000005,644.60000000000002,669.60000000000002,673.89999999999998,654.0,619.5,566.0,497.89999999999998,434.10000000000002,352.19999999999999,264.10000000000002,187.30000000000001,136.0,91.5
4,0,0,0,0,0,1.0,1.0,1.0,1.8333333333333333,2.2222222222222223,4.2000000000000002,6.5,11.300000000000001,18.100000000000001,31.300000000000001,46.0,68.400000000000006,89.099999999999994,115.5,150.90000000000001,187.09999999999999,228.90000000000001,278.5,345.30000000000001,398.80000000000001,466.89999999999998,523.70000000000005,572.39999999999998,600.39999999999998,615.10000000000002,598.70000000000005,592.60000000000002,548.0,496.69999999999999,441.0,401.0,340.80000000000001,285.60000000000002,231.19999999999999,175.30000000000001,126.40000000000001,90.900000000000006,63.5,43.5,28.333333333333332
5,0,0,0,1.0,1.0,1.1666666666666667,3.7000000000000002,7.7999999999999998,10.5,18.300000000000001,28.600000000000001,43.600000000000001,64.0,85.0,107.40000000000001,145.59999999999999,193.0,256.0,314.60000000000002,385.19999999999999,448.60000000000002,491.89999999999998,535.79999999999995,560.5,580.0,554.10000000000002,536.5,494.39999999999998,459.0,422.60000000000002,386.39999999999998,343.89999999999998,295.10000000000002,254.30000000000001,222.30000000000001,174.5,134.80000000000001,106.09999999999999,83.900000000000006,61.333333333333336,40.625,35.600000000000001,27.800000000000001,20.0,13.5
6,0,1.0,2.0,2.2857142857142856,6.9000000000000004,14.4,20.600000000000001,32.700000000000003,54.899999999999999,82.0,115.8,154.90000000000001,198.90000000000001,253.59999999999999,317.69999999999999,388.30000000000001,440.89999999999998,485.30000000000001,503.0,502.0,506.80000000000001,500.89999999999998,504.69999999999999,478.60000000000002,448.89999999999998,415.5,373.10000000000002,348.80000000000001,310.60000000000002,276.5,235.90000000000001,192.0,169.59999999999999,139.69999999999999,102.2,80.200000000000003,58.0,48.666666666666664,38.166666666666664,31.800000000000001,28.0,20.0,11.5,0,0
7,0,2.5,6.5,19.600000000000001,38.299999999999997,69.700000000000003,101.0,148.30000000000001,206.69999999999999,266.5,329.10000000000002,387.0,431.19999999999999,457.19999999999999,498.10000000000002,506.60000000000002,503.60000000000002,494.19999999999999,475.89999999999998,463.19999999999999,436.39999999999998,413.19999999999999,358.39999999999998,321.80000000000001,300.89999999999998,273.39999999999998,238.80000000000001,198.09999999999999,172.30000000000001,134.09999999999999,120.7,105.2,71.0,54.299999999999997,49.100000000000001,34.899999999999999,29.888888888888889,21.800000000000001,22.333333333333332,20.0,0,0,0,0,0
8,0,28.5,73.200000000000003,141.69999999999999,201.90000000000001,259.80000000000001,337.39999999999998,420.69999999999999,483.10000000000002,508.39999999999998,519.29999999999995,531.79999999999995,513.39999999999998,502.5,490.60000000000002,440.10000000000002,399.10000000000002,370.89999999999998,346.30000000000001,303.89999999999998,276.30000000000001,243.59999999999999,219.0,207.80000000000001,163.69999999999999,137.40000000000001,116.40000000000001,99.0,85.099999999999994,73.299999999999997,62.100000000000001,54.666666666666664,42.555555555555557,25.75,20.666666666666668,19.800000000000001,16.333333333333332,5.5,10.5,0,0,0,0,0,0
9,90.0,222.19999999999999,320.0,385.30000000000001,448.30000000000001,473.69999999999999,509.89999999999998,508.89999999999998,469.80000000000001,450.60000000000002,416.39999999999998,389.30000000000001,398.30000000000001,372.80000000000001,328.89999999999998,305.5,297.10000000000002,247.0,225.59999999999999,209.0,174.5,161.0,142.40000000000001,119.5,97.5,83.099999999999994,66.200000000000003,47.899999999999999,40.100000000000001,33.888888888888886,22.428571428571427,10.0,10.6,10.6,8.25,5.5,5.5,2.0,0,0,0,0,0,0,0
10,667.0,619.39999999999998,576.5,574.89999999999998,538.60000000000002,509.30000000000001,445.10000000000002,389.30000000000001,373.0,351.80000000000001,328.89999999999998,296.10000000000002,260.69999999999999,247.19999999999999,209.09999999999999,191.19999999999999,162.80000000000001,152.59999999999999,126.3,107.09999999999999,95.0,87.700000000000003,72.099999999999994,48.333333333333336,46.111111111111114,29.222222222222221,21.0,24.75,15.0,25.25,17.666666666666668,18.0,11.0,11.5,10.0,2.0,2.0,12.0,0,0,0,0,0,0,0
