core_number,change_0,change_2,change_4,change_6,change_8,change_10,change_12,change_14,change_16,change_18,change_20,change_22,change_24,change_26,change_28,change_30,change_32,change_34,change_36,change_38,change_40,change_42,change_44,change_46,change_48,change_50,change_52,change_54,change_56,change_58,change_60,change_62,change_64,change_66,change_68,change_70,change_72,change_74,change_76,change_78,change_80,change_82,change_84,change_86,change_88
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,90.0,87.599999999999994,84.900000000000006,79.299999999999997,73.599999999999994,67.5,62.5,56.899999999999999,52.899999999999999,48.299999999999997,44.399999999999999,40.0,36.799999999999997,34.700000000000003,29.300000000000001,25.399999999999999,22.899999999999999,19.600000000000001,17.100000000000001,14.0,12.9,10.5,8.4000000000000004,7.0999999999999996,5.9000000000000004,4.9000000000000004,4.0,3.7000000000000002,3.2999999999999998,3.0,2.6666666666666665,2.3333333333333335,2.5,2.1428571428571428,2.1666666666666665,2.0,1.3333333333333333,1.25,1.25,1.25,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333
10,667.0,648.39999999999998,625.5,583.89999999999998,550.79999999999995,519.70000000000005,491.80000000000001,459.5,410.0,357.39999999999998,337.89999999999998,303.0,281.39999999999998,254.40000000000001,235.30000000000001,210.80000000000001,189.80000000000001,167.30000000000001,144.40000000000001,131.5,120.0,110.3,100.5,91.700000000000003,80.799999999999997,68.700000000000003,60.299999999999997,50.0,42.399999999999999,37.399999999999999,31.699999999999999,26.5,23.600000000000001,20.5,18.199999999999999,16.899999999999999,14.300000000000001,11.800000000000001,10.1,8.5999999999999996,8.0,6.5999999999999996,5.7000000000000002,5.0999999999999996,4.2000000000000002
