core_number,change_0,change_2,change_4,change_6,change_8,change_10,change_12,change_14,change_16,change_18,change_20,change_22,change_24,change_26,change_28,change_30,change_32,change_34,change_36,change_38,change_40,change_42,change_44,change_46,change_48,change_50,change_52,change_54,change_56,change_58,change_60,change_62,change_64,change_66,change_68,change_70,change_72,change_74,change_76,change_78,change_80,change_82,change_84,change_86,change_88
1,2520.0,2635.5999999999999,2749.5999999999999,2862.5,2973.0,3088.0,3208.1999999999998,3327.1999999999998,3442.6999999999998,3573.3000000000002,3711.9000000000001,3843.5999999999999,3965.0,4092.9000000000001,4229.8000000000002,4361.8999999999996,4504.6999999999998,4649.3000000000002,4795.6999999999998,4951.8000000000002,5119.3000000000002,5289.5,5465.3999999999996,5630.0,5808.6000000000004,5976.1999999999998,6167.8000000000002,6350.1999999999998,6541.1999999999998,6741.5,6941.8999999999996,7159.5,7363.8000000000002,7550.3000000000002,7750.6000000000004,7956.5,8145.3000000000002,8344.8999999999996,8516.7000000000007,8664.0,8779.1000000000004,8868.5,8939.2000000000007,8894.7999999999993,8751.6000000000004
2,3637.0,3739.3000000000002,3831.5999999999999,3922.9000000000001,3996.0,4076.4000000000001,4177.8000000000002,4254.0,4346.1999999999998,4428.3999999999996,4491.6000000000004,4565.1000000000004,4645.6000000000004,4723.6000000000004,4792.6000000000004,4870.0,4941.5,5012.1000000000004,5102.5,5183.3000000000002,5240.0,5311.3999999999996,5356.3999999999996,5437.8999999999996,5501.1000000000004,5555.5,5589.1000000000004,5632.6999999999998,5651.5,5656.3999999999996,5671.1999999999998,5633.5,5602.3000000000002,5590.6000000000004,5550.6999999999998,5489.1999999999998,5436.6000000000004,5301.8000000000002,5161.8000000000002,4964.6000000000004,4673.8999999999996,4308.8000000000002,4219.0,3634.0999999999999,2765.4000000000001
3,3509.0,3565.8000000000002,3610.3000000000002,3669.0,3738.4000000000001,3779.8000000000002,3793.0999999999999,3836.5999999999999,3863.1999999999998,3883.5,3915.5,3949.5999999999999,3988.5,4020.1999999999998,4059.3000000000002,4072.6999999999998,4087.4000000000001,4118.8999999999996,4097.3000000000002,4055.6999999999998,4037.9000000000001,4016.0999999999999,4012.1999999999998,3950.9000000000001,3913.0,3896.1999999999998,3852.3000000000002,3798.5999999999999,3760.0999999999999,3688.5999999999999,3602.5999999999999,3516.3000000000002,3406.5999999999999,3242.4000000000001,3066.5999999999999,2845.3000000000002,2565.0,2275.9000000000001,2089.5999999999999,1832.7,1483.8,1044.8,681.75,0,0
4,3052.0,3089.0999999999999,3109.0999999999999,3119.5999999999999,3122.5,3125.4000000000001,3136.3000000000002,3119.3000000000002,3112.6999999999998,3112.3000000000002,3098.5,3073.5,3054.4000000000001,3021.6999999999998,2968.9000000000001,2950.0,2920.5999999999999,2880.3000000000002,2866.5999999999999,2877.5999999999999,2857.4000000000001,2817.1999999999998,2757.0,2707.1999999999998,2647.0,2541.5999999999999,2442.4000000000001,2334.0999999999999,2200.6999999999998,2049.3000000000002,1889.4000000000001,1724.0,1556.2,1363.0,1154.2,999.70000000000005,956.89999999999998,735.60000000000002,557.42857142857144,397.33333333333331,0,0,0,0,0
5,2335.0,2367.3000000000002,2410.5,2429.5999999999999,2434.6999999999998,2436.1999999999998,2427.9000000000001,2436.9000000000001,2416.4000000000001,2393.4000000000001,2362.0,2325.0999999999999,2291.1999999999998,2260.4000000000001,2253.4000000000001,2213.3000000000002,2177.3000000000002,2133.5,2062.5,1965.3,1876.0,1777.5,1671.2,1571.5999999999999,1469.5,1343.0999999999999,1233.5,1125.9000000000001,994.5,896.0,784.70000000000005,661.20000000000005,606.70000000000005,578.10000000000002,449.10000000000002,329.55555555555554,263.5,180.0,0,0,0,0,0,0,0
6,2103.0,2094.0999999999999,2045.7,2006.8,1969.4000000000001,1927.5999999999999,1886.3,1817.5999999999999,1796.2,1777.0,1750.5,1698.0,1651.8,1599.0,1508.8,1464.2,1394.0999999999999,1284.9000000000001,1186.8,1127.0,1051.5,997.79999999999995,935.5,856.79999999999995,752.29999999999995,703.70000000000005,619.20000000000005,529.29999999999995,456.30000000000001,413.10000000000002,370.89999999999998,311.69999999999999,216.875,223.0,126.5,76.0,0,0,0,0,0,0,0,0,0
7,1597.0,1561.8,1524.0,1478.4000000000001,1416.9000000000001,1408.7,1369.0999999999999,1343.3,1302.0999999999999,1233.2,1174.0,1131.0999999999999,1054.0,998.39999999999998,958.70000000000005,876.20000000000005,798.39999999999998,774.89999999999998,735.29999999999995,678.29999999999995,633.10000000000002,553.79999999999995,473.80000000000001,431.69999999999999,371.10000000000002,309.80000000000001,279.60000000000002,243.59999999999999,206.69999999999999,156.66666666666666,89.857142857142861,77.333333333333329,73.0,0,0,0,0,0,0,0,0,0,0,0,0
8,1196.0,1202.0,1180.0999999999999,1133.8,1119.9000000000001,1043.5999999999999,985.60000000000002,938.10000000000002,870.29999999999995,810.89999999999998,760.70000000000005,712.89999999999998,666.89999999999998,619.39999999999998,575.79999999999995,541.5,525.79999999999995,470.0,437.69999999999999,390.60000000000002,322.80000000000001,269.30000000000001,238.30000000000001,196.19999999999999,177.90000000000001,163.59999999999999,109.90000000000001,75.099999999999994,60.571428571428569,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,961.0,864.89999999999998,789.29999999999995,744.60000000000002,674.79999999999995,663.5,637.79999999999995,598.39999999999998,556.29999999999995,520.10000000000002,501.5,496.10000000000002,462.80000000000001,420.0,379.89999999999998,340.60000000000002,293.89999999999998,240.19999999999999,182.30000000000001,146.0,147.30000000000001,139.09999999999999,117.8,106.8,81.111111111111114,49.200000000000003,45.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,667.0,605.0,585.70000000000005,528.20000000000005,523.89999999999998,478.60000000000002,442.80000000000001,413.60000000000002,395.0,370.5,307.10000000000002,258.10000000000002,264.39999999999998,216.40000000000001,177.09999999999999,161.59999999999999,134.59999999999999,119.3,116.09999999999999,92.299999999999997,77.599999999999994,60.444444444444443,43.666666666666664,23.600000000000001,29.333333333333332,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,451.0,453.39999999999998,397.19999999999999,404.60000000000002,362.30000000000001,301.5,278.0,240.80000000000001,243.40000000000001,210.59999999999999,187.40000000000001,159.5,125.0,134.40000000000001,125.2,91.799999999999997,65.099999999999994,65.099999999999994,58.299999999999997,44.700000000000003,28.714285714285715,28.833333333333332,28.75,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,364.0,320.39999999999998,289.80000000000001,237.30000000000001,215.80000000000001,235.0,191.80000000000001,164.0,98.700000000000003,82.5,104.8,112.7,75.400000000000006,59.5,42.600000000000001,30.399999999999999,36.0,25.699999999999999,16.571428571428573,22.399999999999999,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,260.0,209.69999999999999,203.40000000000001,179.40000000000001,142.90000000000001,90.200000000000003,91.299999999999997,114.09999999999999,117.2,110.09999999999999,75.200000000000003,35.799999999999997,31.5,22.0,28.800000000000001,24.899999999999999,24.25,28.199999999999999,28.666666666666668,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,150.0,129.19999999999999,101.0,100.0,97.599999999999994,103.0,86.5,59.299999999999997,40.399999999999999,25.300000000000001,17.800000000000001,23.899999999999999,24.300000000000001,25.899999999999999,21.625,28.166666666666668,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,136.0,105.40000000000001,83.900000000000006,70.400000000000006,55.700000000000003,44.700000000000003,31.600000000000001,15.6,11.9,21.899999999999999,22.399999999999999,20.888888888888889,22.0,21.75,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,56.0,50.200000000000003,63.700000000000003,41.299999999999997,26.100000000000001,8.9000000000000004,3.7000000000000002,12.1,15.0,12.375,24.25,27.199999999999999,27.5,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,36.0,40.100000000000001,6.5999999999999996,1.5,10.1,14.699999999999999,19.300000000000001,17.899999999999999,29.5,27.142857142857142,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,52.0,2.3999999999999999,2.6000000000000001,13.699999999999999,11.9,13.199999999999999,23.333333333333332,27.142857142857142,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.0,2.6000000000000001,11.800000000000001,10.300000000000001,16.300000000000001,30.142857142857142,26.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.0,16.899999999999999,15.9,26.888888888888889,26.800000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2.0,15.800000000000001,22.625,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,23.0,21.666666666666668,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
