core_number,change_0,change_2,change_4,change_6,change_8,change_10,change_12,change_14,change_16,change_18,change_20,change_22,change_24,change_26,change_28,change_30,change_32,change_34,change_36,change_38,change_40,change_42,change_44,change_46,change_48,change_50,change_52,change_54,change_56,change_58,change_60,change_62,change_64,change_66,change_68,change_70,change_72,change_74,change_76,change_78,change_80,change_82,change_84,change_86,change_88
1,2520.0,2464.1999999999998,2412.1999999999998,2366.9000000000001,2316.0999999999999,2269.9000000000001,2228.3000000000002,2184.3000000000002,2141.5999999999999,2105.8000000000002,2067.8000000000002,2028.8,1997.5999999999999,1966.7,1933.9000000000001,1903.0999999999999,1872.0,1842.3,1816.8,1791.0999999999999,1763.2,1738.3,1714.2,1688.5,1664.8,1641.0999999999999,1619.0,1596.4000000000001,1576.2,1553.2,1531.5999999999999,1510.2,1491.2,1473.5,1455.0,1441.7,1425.0999999999999,1407.2,1390.5,1373.8,1356.0,1341.2,1326.3,1310.9000000000001,1296.9000000000001
2,3637.0,3568.4000000000001,3495.4000000000001,3418.4000000000001,3352.9000000000001,3283.6999999999998,3219.6999999999998,3167.5,3100.6999999999998,3037.5,2978.3000000000002,2917.5999999999999,2860.1999999999998,2799.3000000000002,2748.5,2693.3000000000002,2644.9000000000001,2598.3000000000002,2544.5,2502.6999999999998,2451.5,2411.0999999999999,2362.6999999999998,2328.3000000000002,2289.6999999999998,2250.9000000000001,2216.4000000000001,2181.8000000000002,2142.5,2106.3000000000002,2076.5,2049.4000000000001,2020.3,1989.3,1960.4000000000001,1926.4000000000001,1897.0999999999999,1873.2,1847.5,1826.0,1803.5,1775.3,1751.5999999999999,1725.5999999999999,1703.4000000000001
3,3509.0,3489.3000000000002,3456.9000000000001,3422.0999999999999,3384.4000000000001,3348.1999999999998,3300.3000000000002,3243.9000000000001,3198.8000000000002,3147.5,3097.5999999999999,3051.5999999999999,2999.8000000000002,2941.0,2887.6999999999998,2830.0,2784.8000000000002,2728.5,2683.9000000000001,2627.8000000000002,2584.8000000000002,2531.6999999999998,2496.0999999999999,2451.8000000000002,2413.1999999999998,2375.6999999999998,2333.5999999999999,2294.6999999999998,2269.6999999999998,2236.6999999999998,2196.3000000000002,2158.0,2121.6999999999998,2089.9000000000001,2058.1999999999998,2027.9000000000001,1998.0999999999999,1964.9000000000001,1933.5999999999999,1904.5,1879.5,1854.8,1828.7,1810.2,1784.3
4,3052.0,3029.1999999999998,3030.3000000000002,3015.6999999999998,2992.1999999999998,2967.0,2939.5999999999999,2899.0999999999999,2860.0,2831.5,2800.5,2771.4000000000001,2732.3000000000002,2711.5999999999999,2692.3000000000002,2656.1999999999998,2633.3000000000002,2608.4000000000001,2583.6999999999998,2551.0,2513.3000000000002,2475.0,2440.0999999999999,2395.8000000000002,2351.6999999999998,2324.3000000000002,2289.0999999999999,2248.6999999999998,2207.6999999999998,2187.0999999999999,2153.8000000000002,2124.5999999999999,2090.5999999999999,2059.5,2034.2,2006.5999999999999,1985.0999999999999,1961.7,1940.9000000000001,1914.5,1888.8,1867.8,1843.2,1821.0999999999999,1791.5999999999999
5,2335.0,2360.3000000000002,2366.1999999999998,2381.1999999999998,2406.3000000000002,2430.0999999999999,2444.5,2464.6999999999998,2483.1999999999998,2473.0,2465.0,2452.3000000000002,2442.4000000000001,2424.6999999999998,2392.9000000000001,2392.4000000000001,2363.3000000000002,2337.8000000000002,2302.1999999999998,2286.9000000000001,2279.9000000000001,2265.8000000000002,2248.5999999999999,2229.9000000000001,2212.5999999999999,2179.3000000000002,2163.8000000000002,2133.0999999999999,2104.1999999999998,2075.6999999999998,2066.9000000000001,2049.8000000000002,2035.2,2014.7,1991.4000000000001,1967.3,1939.5,1916.4000000000001,1893.9000000000001,1867.9000000000001,1840.4000000000001,1807.9000000000001,1787.7,1765.5,1754.8
6,2103.0,2107.5999999999999,2109.1999999999998,2106.8000000000002,2094.9000000000001,2079.5999999999999,2084.1999999999998,2091.1999999999998,2099.3000000000002,2127.9000000000001,2131.0999999999999,2119.4000000000001,2129.9000000000001,2118.5,2111.8000000000002,2096.6999999999998,2087.3000000000002,2090.8000000000002,2102.9000000000001,2100.5,2079.0,2079.4000000000001,2054.8000000000002,2039.2,2030.2,2018.5,1997.5999999999999,1994.8,1982.8,1967.4000000000001,1929.9000000000001,1900.9000000000001,1884.8,1863.3,1824.4000000000001,1809.2,1799.8,1786.0999999999999,1773.4000000000001,1764.5,1761.7,1764.3,1755.0999999999999,1741.2,1725.2
7,1597.0,1639.9000000000001,1664.0,1663.4000000000001,1693.5,1707.5,1715.2,1743.2,1760.7,1758.9000000000001,1782.0999999999999,1821.0,1826.4000000000001,1848.5,1853.3,1879.3,1882.8,1863.8,1839.5999999999999,1829.8,1831.0999999999999,1825.0999999999999,1838.7,1832.3,1829.3,1827.5,1822.0999999999999,1819.0,1818.0999999999999,1808.0999999999999,1812.7,1802.9000000000001,1792.0,1787.2,1787.0,1767.7,1760.0,1745.8,1730.0,1708.2,1684.3,1654.5999999999999,1635.5999999999999,1620.5,1608.8
8,1196.0,1217.2,1266.7,1345.0999999999999,1391.0,1434.5,1469.5999999999999,1471.0,1507.4000000000001,1511.3,1513.9000000000001,1499.9000000000001,1499.5999999999999,1519.5999999999999,1545.0999999999999,1546.5999999999999,1568.2,1589.9000000000001,1609.4000000000001,1605.4000000000001,1635.5,1630.4000000000001,1626.9000000000001,1638.7,1645.2,1643.0999999999999,1637.4000000000001,1627.5,1622.7,1625.2,1632.8,1641.5,1623.7,1623.0,1627.2,1630.3,1606.5999999999999,1609.0,1605.0999999999999,1597.4000000000001,1589.0,1593.7,1578.2,1563.8,1551.4000000000001
9,961.0,996.5,1030.7,1052.5999999999999,1075.8,1121.5,1156.0999999999999,1207.5999999999999,1240.0,1279.0999999999999,1320.7,1374.7,1386.8,1401.9000000000001,1395.7,1374.2,1381.2,1386.7,1385.7,1402.9000000000001,1404.9000000000001,1403.0999999999999,1415.9000000000001,1431.3,1434.9000000000001,1452.2,1448.9000000000001,1465.8,1477.8,1483.0999999999999,1479.5,1491.7,1500.9000000000001,1500.8,1484.5,1472.0999999999999,1476.0,1478.5,1468.8,1468.8,1471.5999999999999,1456.7,1467.5999999999999,1468.4000000000001,1454.5
10,667.0,683.29999999999995,698.39999999999998,708.89999999999998,733.20000000000005,755.79999999999995,802.20000000000005,838.0,837.29999999999995,850.39999999999998,902.70000000000005,928.60000000000002,1002.1,1033.0999999999999,1109.0,1178.5999999999999,1221.5,1253.2,1306.3,1311.0,1333.9000000000001,1348.4000000000001,1325.0,1341.9000000000001,1341.7,1321.3,1332.4000000000001,1329.8,1300.0999999999999,1311.4000000000001,1307.7,1299.9000000000001,1303.4000000000001,1303.7,1328.2,1335.4000000000001,1342.8,1328.5999999999999,1333.9000000000001,1323.8,1337.3,1350.2,1334.4000000000001,1335.2,1345.8
