core_number,change_0,change_2,change_4,change_6,change_8,change_10,change_12,change_14,change_16,change_18,change_20,change_22,change_24,change_26,change_28,change_30,change_32,change_34,change_36,change_38,change_40,change_42,change_44,change_46,change_48,change_50,change_52,change_54,change_56,change_58,change_60,change_62,change_64,change_66,change_68,change_70,change_72,change_74,change_76,change_78,change_80,change_82,change_84,change_86,change_88
1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.3999999999999999,1.3333333333333333,2.0,2.75,2.6666666666666665,4.0999999999999996,5.7999999999999998,8.3000000000000007,11.5,14.800000000000001,21.5,28.800000000000001,36.200000000000003,46.299999999999997,57.899999999999999,70.900000000000006,89.099999999999994,112.8,145.69999999999999,178.59999999999999,226.09999999999999,278.0,344.19999999999999,427.19999999999999,525.5,654.29999999999995,810.20000000000005,1012.7,1252.8,1563.7,1946.0,2405.9000000000001
2,0,0,0,0,0,1.0,1.5,1.5,1.3999999999999999,1.5714285714285714,1.7777777777777777,2.5555555555555554,3.4444444444444446,4.7000000000000002,6.7000000000000002,9.0,13.300000000000001,19.100000000000001,25.0,36.100000000000001,46.5,61.200000000000003,78.5,99.099999999999994,124.5,153.5,185.90000000000001,235.40000000000001,291.39999999999998,359.30000000000001,441.80000000000001,531.29999999999995,638.39999999999998,766.89999999999998,903.89999999999998,1073.5,1294.0,1513.5999999999999,1753.0999999999999,1999.0999999999999,2177.8000000000002,2457.5999999999999,2933.6999999999998,2680.0,2220.0999999999999
3,0,0,0,1.0,1.0,2.0,2.0,2.625,3.2999999999999998,5.7999999999999998,9.6999999999999993,14.199999999999999,22.600000000000001,32.600000000000001,44.799999999999997,60.100000000000001,80.200000000000003,99.099999999999994,131.40000000000001,166.59999999999999,216.30000000000001,275.39999999999998,332.80000000000001,400.5,484.89999999999998,588.70000000000005,690.29999999999995,805.5,931.10000000000002,1099.4000000000001,1246.8,1419.5,1584.0999999999999,1712.4000000000001,1866.4000000000001,1932.0999999999999,1903.0999999999999,1841.8,1710.5,1749.9000000000001,1412.8,1017.3333333333334,643.0,0,0
4,0,0,2.0,1.0,2.3999999999999999,5.2000000000000002,10.699999999999999,21.0,32.299999999999997,51.5,73.799999999999997,108.90000000000001,146.09999999999999,193.19999999999999,245.80000000000001,304.0,372.39999999999998,454.39999999999998,537.0,640.60000000000002,755.70000000000005,877.60000000000002,982.89999999999998,1132.2,1256.3,1367.2,1454.3,1535.3,1614.0,1619.4000000000001,1593.7,1540.4000000000001,1439.5,1303.8,1114.3,999.29999999999995,930.29999999999995,736.0,508.10000000000002,334.0,227.0,0,0,0,0
5,0,2.6000000000000001,7.4000000000000004,20.199999999999999,42.700000000000003,71.099999999999994,120.2,175.69999999999999,235.59999999999999,311.89999999999998,389.39999999999998,470.69999999999999,560.70000000000005,659.89999999999998,774.39999999999998,890.0,988.60000000000002,1127.9000000000001,1248.7,1324.8,1348.5999999999999,1372.2,1399.8,1367.8,1324.5,1263.9000000000001,1245.7,1151.5999999999999,1017.8,910.0,805.5,693.60000000000002,578.10000000000002,522.0,442.30000000000001,301.44444444444446,137.40000000000001,45.5,0,0,0,0,0,0,0
6,0,66.799999999999997,145.80000000000001,229.0,334.19999999999999,446.89999999999998,550.39999999999998,671.5,777.0,896.5,1002.7,1108.7,1191.0,1242.9000000000001,1269.0999999999999,1300.5,1289.0,1207.3,1134.9000000000001,1072.8,1044.3,984.20000000000005,922.70000000000005,837.10000000000002,775.79999999999995,724.39999999999998,611.20000000000005,532.70000000000005,496.39999999999998,415.10000000000002,344.60000000000002,267.39999999999998,201.30000000000001,118.5,70.333333333333329,28.0,27.0,0,0,0,0,0,0,0,0
7,246.0,505.5,704.60000000000002,881.20000000000005,993.60000000000002,1079.8,1142.5,1191.2,1195.7,1177.5,1144.4000000000001,1078.7,1028.5999999999999,975.0,915.89999999999998,850.39999999999998,807.39999999999998,769.5,711.29999999999995,662.10000000000002,617.89999999999998,576.29999999999995,509.39999999999998,458.69999999999999,386.30000000000001,313.10000000000002,273.30000000000001,230.80000000000001,153.90000000000001,122.2,90.875,46.833333333333336,30.0,0,0,0,0,0,0,0,0,0,0,0,0
8,1196.0,1237.5999999999999,1193.4000000000001,1144.5,1102.3,1043.0,987.89999999999998,898.20000000000005,859.5,797.29999999999995,751.60000000000002,709.39999999999998,666.0,625.39999999999998,581.10000000000002,524.70000000000005,516.60000000000002,487.10000000000002,435.80000000000001,381.89999999999998,330.0,266.30000000000001,229.69999999999999,204.09999999999999,181.80000000000001,137.5,94.200000000000003,69.666666666666671,50.111111111111114,28.75,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,961.0,847.60000000000002,804.0,754.0,720.79999999999995,683.5,644.79999999999995,593.0,565.29999999999995,529.10000000000002,505.5,478.60000000000002,461.0,409.30000000000001,377.30000000000001,348.10000000000002,280.89999999999998,237.19999999999999,211.19999999999999,202.5,159.80000000000001,134.90000000000001,103.8,73.200000000000003,54.777777777777779,43.0,36.666666666666664,35.25,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,667.0,628.10000000000002,589.39999999999998,532.0,477.80000000000001,451.10000000000002,429.69999999999999,412.60000000000002,380.39999999999998,357.69999999999999,326.60000000000002,296.69999999999999,234.30000000000001,225.80000000000001,186.80000000000001,155.80000000000001,164.59999999999999,132.59999999999999,122.8,80.200000000000003,60.200000000000003,52.299999999999997,37.799999999999997,36.25,27.5,28.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,451.0,421.5,388.89999999999998,379.39999999999998,333.39999999999998,315.60000000000002,296.89999999999998,281.0,255.30000000000001,226.5,177.69999999999999,158.0,151.90000000000001,147.30000000000001,138.59999999999999,117.3,66.5,52.899999999999999,31.699999999999999,35.600000000000001,32.799999999999997,22.600000000000001,27.600000000000001,28.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,364.0,317.39999999999998,279.80000000000001,245.69999999999999,252.09999999999999,231.40000000000001,174.09999999999999,135.30000000000001,123.40000000000001,129.40000000000001,139.90000000000001,108.90000000000001,90.799999999999997,54.100000000000001,38.0,27.300000000000001,19.199999999999999,19.699999999999999,21.0,23.666666666666668,14.5,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,260.0,222.90000000000001,211.0,175.5,126.90000000000001,93.799999999999997,117.8,131.09999999999999,111.09999999999999,72.0,49.0,41.700000000000003,25.5,16.399999999999999,27.399999999999999,23.300000000000001,15.666666666666666,23.5,27.75,28.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,150.0,121.7,76.599999999999994,95.200000000000003,115.7,115.09999999999999,82.400000000000006,58.0,37.0,20.699999999999999,12.300000000000001,14.1,17.399999999999999,27.666666666666668,19.857142857142858,17.399999999999999,27.5,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,136.0,117.90000000000001,114.8,87.700000000000003,64.400000000000006,36.799999999999997,15.6,6.0,7.9000000000000004,12.199999999999999,14.300000000000001,18.100000000000001,33.25,27.600000000000001,27.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,56.0,50.600000000000001,57.299999999999997,29.100000000000001,8.0999999999999996,0.69999999999999996,5.0999999999999996,12.0,9.4000000000000004,5.2999999999999998,18.0,27.833333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,36.0,35.299999999999997,1.7,3.8999999999999999,10.0,16.699999999999999,19.399999999999999,17.899999999999999,18.800000000000001,26.0,27.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,52.0,0.90000000000000002,5.0999999999999996,9.4000000000000004,12.1,12.9,10.9,23.285714285714285,26.600000000000001,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.0,5.0999999999999996,9.3000000000000007,14.5,13.300000000000001,20.25,26.833333333333332,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.0,16.300000000000001,13.1,12.444444444444445,26.833333333333332,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2.0,11.300000000000001,20.444444444444443,21.199999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,23.0,22.285714285714285,26.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
