core_number,change_0,change_2,change_4,change_6,change_8,change_10,change_12,change_14,change_16,change_18,change_20,change_22,change_24,change_26,change_28,change_30,change_32,change_34,change_36,change_38,change_40,change_42,change_44,change_46,change_48,change_50,change_52,change_54,change_56,change_58,change_60,change_62,change_64,change_66,change_68,change_70,change_72,change_74,change_76,change_78,change_80,change_82,change_84,change_86,change_88
1,1318.0,1291.0999999999999,1262.5999999999999,1233.2,1207.0999999999999,1180.0,1156.9000000000001,1136.5999999999999,1113.4000000000001,1089.2,1066.4000000000001,1047.0,1029.0,1008.5,991.0,975.29999999999995,959.70000000000005,944.89999999999998,929.70000000000005,913.60000000000002,899.20000000000005,885.70000000000005,873.29999999999995,859.10000000000002,844.70000000000005,831.10000000000002,820.39999999999998,808.79999999999995,796.29999999999995,786.29999999999995,774.79999999999995,763.5,752.89999999999998,744.79999999999995,733.70000000000005,724.79999999999995,717.20000000000005,706.79999999999995,697.70000000000005,690.20000000000005,681.10000000000002,673.39999999999998,666.79999999999995,658.29999999999995,651.20000000000005
2,1310.0,1300.7,1292.7,1281.8,1268.9000000000001,1260.0,1242.0,1221.9000000000001,1207.7,1194.2,1182.0,1161.5,1140.0,1126.3,1107.5,1087.5999999999999,1070.0999999999999,1051.4000000000001,1035.4000000000001,1024.9000000000001,1009.8,995.70000000000005,977.79999999999995,965.70000000000005,952.89999999999998,938.29999999999995,923.79999999999995,915.20000000000005,904.0,891.20000000000005,878.60000000000002,869.39999999999998,859.39999999999998,844.0,835.29999999999995,823.29999999999995,809.0,800.89999999999998,790.79999999999995,777.0,768.79999999999995,756.60000000000002,747.60000000000002,738.70000000000005,728.10000000000002
3,1029.0,1020.3,1016.3,1017.6,1016.5,1009.7,1012.4,1004.8,996.89999999999998,988.70000000000005,980.89999999999998,972.10000000000002,969.60000000000002,952.89999999999998,951.10000000000002,943.5,933.29999999999995,925.5,917.20000000000005,900.60000000000002,885.60000000000002,875.5,875.5,861.10000000000002,856.10000000000002,844.5,834.60000000000002,820.29999999999995,812.79999999999995,803.5,795.60000000000002,784.10000000000002,767.60000000000002,760.20000000000005,753.29999999999995,747.5,738.29999999999995,730.39999999999998,723.29999999999995,720.5,715.0,709.60000000000002,700.5,694.0,688.10000000000002
4,657.0,672.5,679.0,685.89999999999998,682.89999999999998,682.10000000000002,679.89999999999998,697.89999999999998,701.5,701.0,706.10000000000002,717.5,716.0,730.70000000000005,729.89999999999998,736.20000000000005,738.10000000000002,732.70000000000005,731.89999999999998,731.29999999999995,730.39999999999998,733.0,719.5,721.10000000000002,715.10000000000002,717.29999999999995,712.70000000000005,704.10000000000002,696.0,687.5,683.39999999999998,682.5,684.89999999999998,679.79999999999995,669.0,662.70000000000005,659.39999999999998,654.79999999999995,643.79999999999995,642.79999999999995,630.20000000000005,622.70000000000005,619.60000000000002,616.79999999999995,612.89999999999998
5,360.0,382.89999999999998,407.5,422.60000000000002,443.60000000000002,456.5,460.80000000000001,444.0,446.10000000000002,453.10000000000002,462.10000000000002,464.5,467.0,459.5,462.60000000000002,465.19999999999999,468.60000000000002,482.10000000000002,491.0,507.19999999999999,516.60000000000002,509.39999999999998,515.70000000000005,516.79999999999995,526.29999999999995,529.29999999999995,528.5,537.70000000000005,541.5,542.0,539.0,538.60000000000002,539.70000000000005,544.5,543.60000000000002,540.79999999999995,542.39999999999998,543.10000000000002,548.0,541.10000000000002,539.70000000000005,540.39999999999998,534.29999999999995,529.29999999999995,522.10000000000002
6,113.0,118.8,127.3,142.40000000000001,161.69999999999999,190.59999999999999,224.90000000000001,270.30000000000001,305.39999999999998,336.39999999999998,353.5,371.69999999999999,397.30000000000001,399.19999999999999,403.5,393.39999999999998,395.60000000000002,381.89999999999998,375.10000000000002,368.19999999999999,378.10000000000002,388.0,388.10000000000002,385.0,388.5,396.69999999999999,401.5,395.10000000000002,400.39999999999998,410.5,416.10000000000002,420.10000000000002,427.69999999999999,425.39999999999998,436.19999999999999,438.5,436.39999999999998,434.30000000000001,439.0,437.39999999999998,443.60000000000002,444.80000000000001,444.80000000000001,444.0,450.30000000000001
7,50.0,50.200000000000003,51.0,52.399999999999999,54.5,56.100000000000001,57.5,58.100000000000001,61.700000000000003,68.700000000000003,78.099999999999994,93.700000000000003,106.7,146.40000000000001,173.30000000000001,212.40000000000001,240.19999999999999,280.0,305.89999999999998,326.5,323.30000000000001,325.69999999999999,337.60000000000002,351.19999999999999,338.19999999999999,340.39999999999998,337.10000000000002,337.80000000000001,337.80000000000001,336.60000000000002,346.60000000000002,345.10000000000002,337.10000000000002,335.10000000000002,335.39999999999998,342.10000000000002,349.19999999999999,347.19999999999999,347.30000000000001,344.60000000000002,351.39999999999998,347.60000000000002,353.60000000000002,354.0,353.5
8,45.0,45.200000000000003,44.899999999999999,44.799999999999997,44.899999999999999,44.5,44.600000000000001,43.299999999999997,43.299999999999997,43.299999999999997,44.100000000000001,43.5,44.200000000000003,45.399999999999999,49.0,51.700000000000003,54.100000000000001,60.100000000000001,68.400000000000006,78.400000000000006,100.40000000000001,125.0,143.5,162.0,196.0,204.69999999999999,230.40000000000001,254.80000000000001,268.39999999999998,272.30000000000001,272.5,266.30000000000001,278.80000000000001,282.39999999999998,287.5,285.80000000000001,285.19999999999999,298.60000000000002,300.39999999999998,306.89999999999998,296.0,309.30000000000001,302.19999999999999,304.60000000000002,312.5
9,39.0,38.200000000000003,37.0,36.200000000000003,33.5,33.100000000000001,33.100000000000001,33.600000000000001,33.100000000000001,33.399999999999999,33.899999999999999,35.200000000000003,36.399999999999999,36.799999999999997,36.200000000000003,36.700000000000003,41.200000000000003,41.100000000000001,43.799999999999997,45.5,50.5,54.399999999999999,60.899999999999999,67.400000000000006,68.5,81.0,90.299999999999997,99.099999999999994,112.2,125.90000000000001,137.59999999999999,168.30000000000001,182.69999999999999,208.40000000000001,209.90000000000001,223.09999999999999,234.59999999999999,234.90000000000001,234.80000000000001,236.40000000000001,246.09999999999999,242.40000000000001,259.10000000000002,265.19999999999999,266.19999999999999
10,5.0,6.0999999999999996,7.7000000000000002,9.0999999999999996,12.4,13.0,12.9,14.1,14.5,15.1,12.9,13.300000000000001,13.1,13.199999999999999,13.699999999999999,13.6,14.1,14.800000000000001,15.1,16.0,17.699999999999999,17.300000000000001,17.0,18.300000000000001,20.800000000000001,23.0,25.899999999999999,30.600000000000001,32.100000000000001,44.100000000000001,51.700000000000003,55.299999999999997,58.100000000000001,61.200000000000003,77.900000000000006,88.700000000000003,100.8,110.7,126.90000000000001,145.80000000000001,159.0,171.5,177.09999999999999,182.80000000000001,191.40000000000001
