core_number,change_0,change_2,change_4,change_6,change_8,change_10,change_12,change_14,change_16,change_18,change_20,change_22,change_24,change_26,change_28,change_30,change_32,change_34,change_36,change_38,change_40,change_42,change_44,change_46,change_48,change_50,change_52,change_54,change_56,change_58,change_60,change_62,change_64,change_66,change_68,change_70,change_72,change_74,change_76,change_78,change_80,change_82,change_84,change_86,change_88
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,2.3333333333333335,2.0,1.8571428571428572,2.1111111111111112,2.2999999999999998,3.3999999999999999,4.4000000000000004,7.9000000000000004,12.0,17.600000000000001,22.899999999999999,34.799999999999997,47.600000000000001,68.700000000000003,91.5,122.3,167.40000000000001,218.09999999999999,281.0,383.0,478.69999999999999,587.10000000000002,719.70000000000005
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.5,1.5,3.0,3.5,4.7777777777777777,6.7999999999999998,9.9000000000000004,13.5,17.600000000000001,24.800000000000001,32.299999999999997,44.700000000000003,56.700000000000003,72.0,98.299999999999997,126.09999999999999,161.80000000000001,197.90000000000001,239.5,292.0,341.60000000000002,384.39999999999998,426.69999999999999,435.30000000000001,425.80000000000001,393.19999999999999,325.10000000000002
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.3333333333333333,3.0,3.2222222222222223,4.666666666666667,7.2000000000000002,9.5,14.1,18.699999999999999,24.699999999999999,36.299999999999997,47.399999999999999,63.399999999999999,81.299999999999997,100.5,124.5,155.69999999999999,186.40000000000001,224.19999999999999,263.19999999999999,290.60000000000002,320.0,343.89999999999998,353.89999999999998,338.0,324.10000000000002,283.60000000000002,227.30000000000001,172.59999999999999,132.90000000000001,91.5
4,0,0,0,0,0,0,0,0,0,0,0,1.0,1.3333333333333333,1.5,3.2857142857142856,5.5555555555555554,10.0,10.4,14.199999999999999,19.699999999999999,27.699999999999999,36.200000000000003,51.100000000000001,67.5,84.200000000000003,111.8,144.5,178.80000000000001,210.0,240.90000000000001,264.5,301.30000000000001,308.10000000000002,311.0,304.19999999999999,291.0,267.60000000000002,232.5,197.5,158.69999999999999,119.40000000000001,86.799999999999997,62.700000000000003,43.5,28.333333333333332
5,0,0,0,0,0,0,0,0,0,3.5,2.0,3.625,5.8888888888888893,9.1999999999999993,11.5,17.5,23.100000000000001,35.899999999999999,52.0,74.700000000000003,92.700000000000003,112.59999999999999,139.5,166.80000000000001,196.80000000000001,222.69999999999999,242.5,255.80000000000001,265.5,271.89999999999998,269.10000000000002,251.69999999999999,232.59999999999999,207.69999999999999,189.40000000000001,155.19999999999999,123.2,99.700000000000003,80.5,58.888888888888886,39.125,35.200000000000003,27.800000000000001,20.0,13.5
6,0,0,0,0,0,3.0,3.0,4.5,4.1428571428571432,3.2222222222222223,7.4000000000000004,11.6,19.100000000000001,26.899999999999999,40.399999999999999,56.299999999999997,74.200000000000003,97.200000000000003,115.90000000000001,140.80000000000001,172.69999999999999,198.19999999999999,232.09999999999999,253.30000000000001,258.60000000000002,258.60000000000002,257.10000000000002,256.10000000000002,237.30000000000001,221.40000000000001,193.90000000000001,163.0,151.0,127.8,95.0,75.799999999999997,55.899999999999999,46.888888888888886,37.0,31.399999999999999,28.0,20.0,11.5,0,0
7,0,0,0,0,6.0,5.5,6.4285714285714288,7.7999999999999998,11.199999999999999,20.899999999999999,28.899999999999999,44.799999999999997,56.5,64.799999999999997,104.5,139.0,169.69999999999999,199.69999999999999,220.40000000000001,243.59999999999999,260.60000000000002,265.60000000000002,250.40000000000001,238.0,244.0,229.40000000000001,204.19999999999999,174.5,155.69999999999999,125.2,116.09999999999999,101.59999999999999,69.799999999999997,54.100000000000001,49.100000000000001,34.899999999999999,29.888888888888889,21.800000000000001,22.333333333333332,20.0,0,0,0,0,0
8,0,0,1.0,2.5,4.5714285714285712,10.222222222222221,18.100000000000001,38.100000000000001,62.700000000000003,80.200000000000003,101.2,128.19999999999999,149.09999999999999,184.30000000000001,220.30000000000001,224.30000000000001,233.69999999999999,250.90000000000001,253.40000000000001,234.19999999999999,223.19999999999999,207.69999999999999,193.59999999999999,190.59999999999999,153.30000000000001,130.80000000000001,114.3,98.0,84.299999999999997,72.700000000000003,62.100000000000001,54.444444444444443,42.555555555555557,25.75,20.666666666666668,19.800000000000001,16.333333333333332,5.5,10.5,0,0,0,0,0,0
9,0,7.5,6.125,15.6,31.300000000000001,47.600000000000001,83.700000000000003,118.09999999999999,139.30000000000001,165.80000000000001,186.40000000000001,215.30000000000001,256.19999999999999,264.80000000000001,251.5,248.5,254.59999999999999,218.0,206.90000000000001,196.90000000000001,167.19999999999999,155.59999999999999,138.09999999999999,117.40000000000001,96.099999999999994,82.700000000000003,65.799999999999997,47.5,39.799999999999997,33.555555555555557,22.142857142857142,10.0,10.6,10.6,8.25,5.5,5.5,2.0,0,0,0,0,0,0,0
10,0,16.100000000000001,44.399999999999999,100.90000000000001,144.30000000000001,181.0,195.69999999999999,211.40000000000001,240.0,258.69999999999999,264.39999999999998,252.59999999999999,236.59999999999999,231.80000000000001,201.40000000000001,187.40000000000001,160.5,151.59999999999999,125.90000000000001,107.09999999999999,95.0,87.700000000000003,72.099999999999994,48.333333333333336,46.111111111111114,29.222222222222221,21.0,24.75,15.0,25.25,17.666666666666668,18.0,11.0,11.5,10.0,2.0,2.0,12.0,0,0,0,0,0,0,0
