core_number,change_0,change_2,change_4,change_6,change_8,change_10,change_12,change_14,change_16,change_18,change_20,change_22,change_24,change_26,change_28,change_30,change_32,change_34,change_36,change_38,change_40,change_42,change_44,change_46,change_48,change_50,change_52,change_54,change_56,change_58,change_60,change_62,change_64,change_66,change_68,change_70,change_72,change_74,change_76,change_78,change_80,change_82,change_84,change_86,change_88
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.3999999999999999,1.2857142857142858,1.8888888888888888,2.7777777777777777,3.8999999999999999,5.7999999999999998,7.7000000000000002,10.4,14.0,19.199999999999999,25.300000000000001,31.699999999999999,42.600000000000001,53.899999999999999,71.599999999999994,94.200000000000003,124.0,160.59999999999999,204.90000000000001,273.10000000000002,355.60000000000002,479.30000000000001,640.60000000000002,857.79999999999995
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,2.0,1.5,1.625,2.3333333333333335,3.5,6.0,8.0,11.199999999999999,15.0,19.699999999999999,26.5,34.399999999999999,45.399999999999999,58.799999999999997,77.599999999999994,99.299999999999997,126.8,164.80000000000001,210.69999999999999,270.10000000000002,349.80000000000001,449.30000000000001,573.29999999999995,720.5,871.89999999999998,1157.5,1714.2,1672.4000000000001,1455.2
3,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.75,1.8333333333333333,2.5,2.5555555555555554,4.4000000000000004,6.7999999999999998,10.199999999999999,14.4,19.300000000000001,26.100000000000001,35.200000000000003,48.100000000000001,63.899999999999999,86.799999999999997,115.90000000000001,152.59999999999999,186.19999999999999,237.19999999999999,292.80000000000001,373.0,470.39999999999998,579.70000000000005,715.20000000000005,835.0,942.39999999999998,1026.7,1085.4000000000001,1321.5,1145.4000000000001,888.77777777777783,597.5,0,0
4,0,0,0,0,0,0,0,1.0,1.0,1.3333333333333333,2.625,3.8888888888888888,5.666666666666667,7.5999999999999996,10.199999999999999,17.100000000000001,25.5,37.0,48.799999999999997,62.899999999999999,96.200000000000003,128.19999999999999,162.30000000000001,209.5,264.80000000000001,325.80000000000001,387.60000000000002,472.30000000000001,572.10000000000002,684.39999999999998,775.10000000000002,867.29999999999995,918.60000000000002,919.60000000000002,874.70000000000005,860.89999999999998,855.39999999999998,703.89999999999998,493.69999999999999,330.5,226.0,0,0,0,0
5,0,0,0,1.0,1.5,1.6666666666666667,1.8999999999999999,2.8999999999999999,5.2000000000000002,9.5999999999999996,13.5,21.699999999999999,33.899999999999999,52.100000000000001,77.0,99.5,128.09999999999999,175.0,239.69999999999999,302.89999999999998,349.10000000000002,416.39999999999998,489.0,564.70000000000005,642.5,711.0,797.39999999999998,819.79999999999995,805.10000000000002,773.20000000000005,724.39999999999998,653.29999999999995,558.5,511.69999999999999,437.39999999999998,299.77777777777777,137.0,45.5,0,0,0,0,0,0,0
6,0,1.0,1.0,1.1428571428571428,3.1000000000000001,7.7999999999999998,11.9,26.199999999999999,42.799999999999997,67.900000000000006,95.5,138.5,183.40000000000001,229.69999999999999,285.10000000000002,370.89999999999998,438.19999999999999,491.60000000000002,539.79999999999995,595.79999999999995,664.5,707.70000000000005,732.20000000000005,715.60000000000002,696.0,675.29999999999995,588.20000000000005,518.89999999999998,489.5,411.80000000000001,343.10000000000002,266.69999999999999,201.0,118.25,70.333333333333329,28.0,27.0,0,0,0,0,0,0,0,0
7,0,1.3999999999999999,6.8888888888888893,15.699999999999999,37.0,69.400000000000006,115.40000000000001,162.09999999999999,221.0,279.5,341.69999999999999,401.10000000000002,477.5,541.39999999999998,589.39999999999998,624.5,651.29999999999995,661.29999999999995,643.20000000000005,619.0,592.29999999999995,560.70000000000005,500.39999999999998,453.10000000000002,383.39999999999998,311.5,272.60000000000002,230.5,153.80000000000001,122.09999999999999,90.875,46.833333333333336,30.0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,42.100000000000001,93.799999999999997,172.5,247.5,320.0,405.10000000000002,474.19999999999999,533.60000000000002,578.0,612.5,617.29999999999995,605.79999999999995,589.89999999999998,562.5,512.70000000000005,508.60000000000002,481.60000000000002,432.19999999999999,380.5,329.39999999999998,265.89999999999998,229.59999999999999,204.09999999999999,181.80000000000001,137.5,94.200000000000003,69.666666666666671,50.111111111111114,28.75,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,90.0,302.89999999999998,442.0,527.10000000000002,595.20000000000005,619.70000000000005,610.70000000000005,574.5,553.60000000000002,521.89999999999998,500.5,476.39999999999998,460.10000000000002,408.80000000000001,376.89999999999998,347.80000000000001,280.69999999999999,237.09999999999999,211.19999999999999,202.5,159.80000000000001,134.90000000000001,103.8,73.200000000000003,54.777777777777779,43.0,36.666666666666664,35.25,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,667.0,628.10000000000002,589.39999999999998,532.0,477.80000000000001,451.10000000000002,429.69999999999999,412.60000000000002,380.39999999999998,357.69999999999999,326.60000000000002,296.69999999999999,234.30000000000001,225.80000000000001,186.80000000000001,155.80000000000001,164.59999999999999,132.59999999999999,122.8,80.200000000000003,60.200000000000003,52.299999999999997,37.799999999999997,36.25,27.5,28.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
