core_number,change_0,change_2,change_4,change_6,change_8,change_10,change_12,change_14,change_16,change_18,change_20,change_22,change_24,change_26,change_28,change_30,change_32,change_34,change_36,change_38,change_40,change_42,change_44,change_46,change_48,change_50,change_52,change_54,change_56,change_58,change_60,change_62,change_64,change_66,change_68,change_70,change_72,change_74,change_76,change_78,change_80,change_82,change_84,change_86,change_88
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.6666666666666667,1.6000000000000001,1.6000000000000001,1.8333333333333333,1.8888888888888888,2.7000000000000002,3.5,4.9000000000000004,6.5,9.4000000000000004,13.699999999999999,18.300000000000001,25.399999999999999,35.100000000000001,45.399999999999999,59.0,83.0,114.0,165.0,227.09999999999999,317.30000000000001
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.3333333333333333,1.0,1.2857142857142858,2.375,2.6666666666666665,3.5555555555555554,5.0999999999999996,6.7000000000000002,9.3000000000000007,11.6,17.199999999999999,24.300000000000001,33.0,44.700000000000003,56.399999999999999,75.799999999999997,103.90000000000001,141.69999999999999,184.0,241.80000000000001,315.80000000000001,475.80000000000001,896.70000000000005,928.89999999999998,838.70000000000005
3,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.75,1.8333333333333333,2.875,3.3333333333333335,4.1111111111111107,5.7999999999999998,9.0999999999999996,11.800000000000001,16.0,23.199999999999999,29.199999999999999,39.100000000000001,55.700000000000003,70.799999999999997,98.400000000000006,126.90000000000001,166.30000000000001,224.90000000000001,281.5,341.39999999999998,399.69999999999999,491.19999999999999,793.10000000000002,735.60000000000002,629.11111111111109,471.5,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.75,1.6000000000000001,1.7777777777777777,3.0,4.0,5.5999999999999996,7.4000000000000004,12.300000000000001,20.0,24.199999999999999,34.100000000000001,51.399999999999999,64.799999999999997,79.799999999999997,115.5,154.09999999999999,199.5,244.40000000000001,294.69999999999999,351.30000000000001,400.39999999999998,438.30000000000001,516.60000000000002,615.20000000000005,570.39999999999998,435.39999999999998,310.5,216.0,0,0,0,0
5,0,0,0,0,0,0,0,0,1.0,1.0,1.25,1.1428571428571428,2.25,5.2000000000000002,6.5999999999999996,8.5999999999999996,11.199999999999999,20.100000000000001,31.899999999999999,48.899999999999999,62.399999999999999,75.599999999999994,106.09999999999999,132.69999999999999,170.19999999999999,210.40000000000001,269.39999999999998,305.60000000000002,337.80000000000001,380.39999999999998,415.10000000000002,446.0,434.19999999999999,441.10000000000002,401.60000000000002,286.88888888888891,134.80000000000001,45.5,0,0,0,0,0,0,0
6,0,0,0,0,1.0,2.0,1.3333333333333333,1.3333333333333333,1.2857142857142858,1.625,3.5,7.4000000000000004,14.5,18.199999999999999,32.5,50.399999999999999,74.900000000000006,93.0,116.59999999999999,144.09999999999999,183.19999999999999,228.69999999999999,262.89999999999998,301.60000000000002,337.89999999999998,391.69999999999999,395.10000000000002,395.39999999999998,411.19999999999999,373.0,324.30000000000001,259.60000000000002,198.09999999999999,117.625,70.333333333333329,28.0,27.0,0,0,0,0,0,0,0,0
7,0,0,0,1.0,1.0,1.1666666666666667,3.3333333333333335,6.0,9.5999999999999996,15.800000000000001,30.699999999999999,51.799999999999997,67.900000000000006,99.299999999999997,119.7,152.90000000000001,181.69999999999999,221.59999999999999,254.19999999999999,286.39999999999998,332.39999999999998,371.5,376.60000000000002,369.60000000000002,337.89999999999998,290.5,263.80000000000001,225.80000000000001,152.30000000000001,121.59999999999999,90.75,46.833333333333336,30.0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1.3333333333333333,2.0,5.5999999999999996,14.6,28.899999999999999,44.899999999999999,67.799999999999997,97.700000000000003,131.19999999999999,161.40000000000001,198.19999999999999,223.80000000000001,256.69999999999999,287.30000000000001,340.39999999999998,363.80000000000001,351.89999999999998,332.60000000000002,304.39999999999998,254.80000000000001,224.19999999999999,201.90000000000001,180.80000000000001,137.09999999999999,94.0,69.555555555555557,50.111111111111114,28.75,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,1.6666666666666667,9.6999999999999993,28.600000000000001,55.200000000000003,92.099999999999994,131.69999999999999,163.90000000000001,201.90000000000001,235.40000000000001,271.39999999999998,294.89999999999998,332.80000000000001,331.0,331.0,318.30000000000001,269.60000000000002,231.0,208.19999999999999,201.5,159.30000000000001,134.59999999999999,103.59999999999999,73.200000000000003,54.777777777777779,43.0,36.666666666666664,35.25,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,44.399999999999999,97.400000000000006,140.80000000000001,185.80000000000001,228.19999999999999,262.39999999999998,284.39999999999998,301.5,308.89999999999998,299.5,282.60000000000002,228.5,221.69999999999999,185.30000000000001,155.0,164.30000000000001,132.30000000000001,122.59999999999999,80.099999999999994,60.200000000000003,52.299999999999997,37.799999999999997,36.25,27.5,28.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,51.0,193.0,256.19999999999999,300.10000000000002,290.19999999999999,291.30000000000001,288.19999999999999,277.19999999999999,253.19999999999999,225.5,177.09999999999999,157.59999999999999,151.80000000000001,147.19999999999999,138.59999999999999,117.3,66.5,52.899999999999999,31.699999999999999,35.600000000000001,32.799999999999997,22.600000000000001,27.600000000000001,28.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,364.0,317.39999999999998,279.80000000000001,245.69999999999999,252.09999999999999,231.40000000000001,174.09999999999999,135.30000000000001,123.40000000000001,129.40000000000001,139.90000000000001,108.90000000000001,90.799999999999997,54.100000000000001,38.0,27.300000000000001,19.199999999999999,19.699999999999999,21.0,23.666666666666668,14.5,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,260.0,222.90000000000001,211.0,175.5,126.90000000000001,93.799999999999997,117.8,131.09999999999999,111.09999999999999,72.0,49.0,41.700000000000003,25.5,16.399999999999999,27.399999999999999,23.300000000000001,15.666666666666666,23.5,27.75,28.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,150.0,121.7,76.599999999999994,95.200000000000003,115.7,115.09999999999999,82.400000000000006,58.0,37.0,20.699999999999999,12.300000000000001,14.1,17.399999999999999,27.666666666666668,19.857142857142858,17.399999999999999,27.5,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,136.0,117.90000000000001,114.8,87.700000000000003,64.400000000000006,36.799999999999997,15.6,6.0,7.9000000000000004,12.199999999999999,14.300000000000001,18.100000000000001,33.25,27.600000000000001,27.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,56.0,50.600000000000001,57.299999999999997,29.100000000000001,8.0999999999999996,0.69999999999999996,5.0999999999999996,12.0,9.4000000000000004,5.2999999999999998,18.0,27.833333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,36.0,35.299999999999997,1.7,3.8999999999999999,10.0,16.699999999999999,19.399999999999999,17.899999999999999,18.800000000000001,26.0,27.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,52.0,0.90000000000000002,5.0999999999999996,9.4000000000000004,12.1,12.9,10.9,23.285714285714285,26.600000000000001,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.0,5.0999999999999996,9.3000000000000007,14.5,13.300000000000001,20.25,26.833333333333332,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.0,16.300000000000001,13.1,12.444444444444445,26.833333333333332,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2.0,11.300000000000001,20.444444444444443,21.199999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,23.0,22.285714285714285,26.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
