core_number,change_0,change_2,change_4,change_6,change_8,change_10,change_12,change_14,change_16,change_18,change_20,change_22,change_24,change_26,change_28,change_30,change_32,change_34,change_36,change_38,change_40,change_42,change_44,change_46,change_48,change_50,change_52,change_54,change_56,change_58,change_60,change_62,change_64,change_66,change_68,change_70,change_72,change_74,change_76,change_78,change_80,change_82,change_84,change_86,change_88
1,2520.0,2624.9000000000001,2733.6999999999998,2859.5999999999999,2978.3000000000002,3098.3000000000002,3205.5999999999999,3326.4000000000001,3447.5999999999999,3584.5,3717.0999999999999,3854.8000000000002,3982.8000000000002,4113.8000000000002,4254.1000000000004,4399.3999999999996,4545.3999999999996,4683.5,4825.3000000000002,4982.8999999999996,5134.8000000000002,5304.1999999999998,5476.8000000000002,5646.6999999999998,5824.8000000000002,6000.6999999999998,6181.6999999999998,6383.8000000000002,6553.0,6729.5,6920.6999999999998,7116.8000000000002,7318.3999999999996,7502.5,7719.3999999999996,7915.6999999999998,8102.6000000000004,8271.2000000000007,8444.5,8598.7000000000007,8726.2000000000007,8828.6000000000004,8857.8999999999996,8855.3999999999996,8725.7000000000007
2,3637.0,3739.1999999999998,3836.5,3919.5,4002.1999999999998,4093.0,4186.3999999999996,4260.6999999999998,4352.6999999999998,4420.3999999999996,4486.1999999999998,4568.6999999999998,4645.5,4715.0,4784.6999999999998,4847.0,4923.0,4997.1000000000004,5074.3999999999996,5142.6000000000004,5224.5,5279.1999999999998,5328.1999999999998,5385.8000000000002,5426.6999999999998,5482.3999999999996,5545.0,5579.3000000000002,5618.0,5642.6999999999998,5650.1000000000004,5650.5,5618.3000000000002,5616.5,5550.3999999999996,5495.8999999999996,5406.1000000000004,5294.8000000000002,5151.6999999999998,4951.3000000000002,4668.6999999999998,4296.0,4304.1999999999998,3601.3000000000002,2770.4000000000001
3,3509.0,3583.9000000000001,3629.1999999999998,3686.5999999999999,3744.1999999999998,3771.5999999999999,3822.4000000000001,3879.5999999999999,3889.9000000000001,3908.5999999999999,3940.5,3934.1999999999998,3957.5999999999999,3987.3000000000002,4017.8000000000002,4038.8000000000002,4055.8000000000002,4052.8000000000002,4054.6999999999998,4015.3000000000002,4012.0,3997.0999999999999,3965.3000000000002,3936.0,3917.6999999999998,3866.3000000000002,3820.0,3791.5999999999999,3756.1999999999998,3679.9000000000001,3573.4000000000001,3478.1999999999998,3395.6999999999998,3222.6999999999998,3038.0999999999999,2823.4000000000001,2564.5999999999999,2288.8000000000002,2189.3000000000002,1836.2,1483.2,1056.5,737.66666666666663,423.0,0
4,3052.0,3065.5,3074.4000000000001,3062.9000000000001,3063.1999999999998,3054.1999999999998,3029.0999999999999,2998.0,3013.0999999999999,3015.9000000000001,3025.6999999999998,3039.5999999999999,3023.0999999999999,3004.3000000000002,2970.1999999999998,2961.5,2910.4000000000001,2891.3000000000002,2883.4000000000001,2872.8000000000002,2843.3000000000002,2809.0,2782.3000000000002,2758.5999999999999,2700.0999999999999,2589.4000000000001,2490.9000000000001,2342.8000000000002,2203.6999999999998,2050.3000000000002,1910.8,1739.0,1535.2,1349.4000000000001,1169.2,1051.0999999999999,911.60000000000002,753.70000000000005,533.83333333333337,366.5,147.0,0,0,0,0
5,2335.0,2376.4000000000001,2423.6999999999998,2432.9000000000001,2413.6999999999998,2419.8000000000002,2429.5999999999999,2458.3000000000002,2425.0999999999999,2408.9000000000001,2350.0,2315.4000000000001,2299.9000000000001,2284.5999999999999,2239.6999999999998,2196.1999999999998,2158.4000000000001,2138.8000000000002,2082.9000000000001,1999.9000000000001,1900.5999999999999,1787.0,1705.0999999999999,1581.5,1460.2,1370.0,1245.5999999999999,1156.4000000000001,1018.4,916.70000000000005,813.10000000000002,681.79999999999995,647.5,593.20000000000005,459.10000000000002,333.5,202.0,118.0,43.0,0,0,0,0,0,0
6,2103.0,2087.5,2029.0,2006.9000000000001,1997.0,1973.5,1953.0,1876.8,1840.0999999999999,1812.9000000000001,1790.2,1737.3,1658.0999999999999,1580.7,1525.0,1434.8,1388.5,1295.5999999999999,1207.7,1139.0999999999999,1080.7,1036.9000000000001,936.10000000000002,843.39999999999998,757.29999999999995,704.20000000000005,617.10000000000002,537.39999999999998,445.30000000000001,371.80000000000001,343.80000000000001,309.30000000000001,193.375,104.0,80.666666666666671,0,0,0,0,0,0,0,0,0,0
7,1597.0,1563.0,1533.5999999999999,1514.5,1476.7,1435.7,1354.8,1327.8,1294.0999999999999,1222.7,1165.9000000000001,1128.2,1067.0,1007.4,959.10000000000002,933.0,841.89999999999998,780.89999999999998,714.5,665.79999999999995,608.10000000000002,536.0,490.30000000000001,424.89999999999998,381.39999999999998,307.5,278.89999999999998,242.30000000000001,218.80000000000001,166.19999999999999,103.42857142857143,51.666666666666664,29.0,28.0,0,0,0,0,0,0,0,0,0,0,0
8,1196.0,1211.7,1206.2,1156.4000000000001,1084.9000000000001,1022.5,996.10000000000002,910.20000000000005,857.5,803.20000000000005,759.89999999999998,699.29999999999995,690.10000000000002,645.89999999999998,584.79999999999995,548.10000000000002,526.70000000000005,472.0,415.5,362.0,322.69999999999999,267.0,224.69999999999999,213.19999999999999,175.5,151.5,121.88888888888889,70.0,41.0,29.0,29.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,961.0,888.5,790.39999999999998,732.39999999999998,699.5,678.89999999999998,634.5,618.79999999999995,579.89999999999998,548.5,526.29999999999995,503.80000000000001,463.80000000000001,420.80000000000001,376.30000000000001,313.39999999999998,268.89999999999998,225.19999999999999,198.40000000000001,192.59999999999999,151.90000000000001,135.69999999999999,111.7,83.444444444444443,57.777777777777779,37.142857142857146,34.25,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,667.0,569.89999999999998,572.89999999999998,522.89999999999998,494.69999999999999,469.19999999999999,448.39999999999998,427.30000000000001,391.30000000000001,362.80000000000001,313.80000000000001,275.80000000000001,234.09999999999999,196.0,192.19999999999999,171.80000000000001,142.69999999999999,139.09999999999999,123.7,92.0,69.900000000000006,56.0,28.25,30.428571428571427,28.75,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
