removed_core,frac,error_1,error_0.2,error_0.1,std_10,std_2.0,std_1.0,core,count,degree,clustering,components
6,0,0.0036337244090369307,0.014084503886530144,0.0080824904133954666,0.0,0.0,0.0,1,2011,0.02486325211337643,0.0,1986
6,0,0.0036337244090369307,0.014084503886530144,0.0080824904133954666,0.0,0.0,0.0,2,1080,0.06296296296296296,0.0,1046
6,0,0.0036337244090369307,0.014084503886530144,0.0080824904133954666,0.0,0.0,0.0,3,761,0.1314060446780552,0.0,711
6,0,0.0036337244090369307,0.014084503886530144,0.0080824904133954666,0.0,0.0,0.0,4,601,0.3826955074875208,0.0,486
6,0,0.0036337244090369307,0.014084503886530144,0.0080824904133954666,0.0,0.0,0.0,5,738,1.2655826558265582,0.0,280
6,0,0.0036337244090369307,0.014084503886530144,0.0080824904133954666,0.0,0.0,0.0,6,3328,9.02764423076923,0.00847609975266516,1
6,0,0.0036337244090369307,0.014084503886530144,0.0080824904133954666,0.0,0.0,0.0,7,42,0.5238095238095238,0.0,33
6,0,0.0036337244090369307,0.014084503886530144,0.0080824904133954666,0.0,0.0,0.0,8,47,0.2553191489361702,0.0,41
6,0,0.0036337244090369307,0.014084503886530144,0.0080824904133954666,0.0,0.0,0.0,9,238,14.974789915966387,0.04470751600481868,1
6,1,0.00064509034384291179,0.042296606222193077,0.015647201380365121,0.0,0.0,0.0,1,2027,0.027627035027133696,0.0,1999
6,1,0.00064509034384291179,0.042296606222193077,0.015647201380365121,0.0,0.0,0.0,2,1070,0.06542056074766354,0.0,1035
6,1,0.00064509034384291179,0.042296606222193077,0.015647201380365121,0.0,0.0,0.0,3,761,0.1314060446780552,0.0,711
6,1,0.00064509034384291179,0.042296606222193077,0.015647201380365121,0.0,0.0,0.0,4,605,0.4033057851239669,0.0,483
6,1,0.00064509034384291179,0.042296606222193077,0.015647201380365121,0.0,0.0,0.0,5,762,1.3438320209973753,0.0,259
6,1,0.00064509034384291179,0.042296606222193077,0.015647201380365121,0.0,0.0,0.0,6,3250,8.931076923076922,0.00855214178904708,1
6,1,0.00064509034384291179,0.042296606222193077,0.015647201380365121,0.0,0.0,0.0,7,42,0.5238095238095238,0.0,33
6,1,0.00064509034384291179,0.042296606222193077,0.015647201380365121,0.0,0.0,0.0,8,47,0.2553191489361702,0.0,41
6,1,0.00064509034384291179,0.042296606222193077,0.015647201380365121,0.0,0.0,0.0,9,238,14.974789915966387,0.04470751600481868,1
6,2,0.00068705035513003793,0.051196690217616199,0.01883643730462076,0.0,0.0,0.0,1,2026,0.02566633761105627,0.0,2000
6,2,0.00068705035513003793,0.051196690217616199,0.01883643730462076,0.0,0.0,0.0,2,1064,0.06766917293233082,0.0,1028
6,2,0.00068705035513003793,0.051196690217616199,0.01883643730462076,0.0,0.0,0.0,3,759,0.1370223978919631,0.0,707
6,2,0.00068705035513003793,0.051196690217616199,0.01883643730462076,0.0,0.0,0.0,4,619,0.39418416801292405,0.0,497
6,2,0.00068705035513003793,0.051196690217616199,0.01883643730462076,0.0,0.0,0.0,5,834,1.5563549160671464,0.0,223
6,2,0.00068705035513003793,0.051196690217616199,0.01883643730462076,0.0,0.0,0.0,6,3120,8.8,0.008501376635438913,1
6,2,0.00068705035513003793,0.051196690217616199,0.01883643730462076,0.0,0.0,0.0,7,42,0.5238095238095238,0.0,33
6,2,0.00068705035513003793,0.051196690217616199,0.01883643730462076,0.0,0.0,0.0,8,47,0.2553191489361702,0.0,41
6,2,0.00068705035513003793,0.051196690217616199,0.01883643730462076,0.0,0.0,0.0,9,238,14.974789915966387,0.04470751600481868,1
6,3,0.00069640841184870654,0.041247047365349655,0.014921368162254761,0.0,0.0,0.0,1,2014,0.024826216484607744,0.0,1989
6,3,0.00069640841184870654,0.041247047365349655,0.014921368162254761,0.0,0.0,0.0,2,1091,0.06782768102658111,0.0,1054
6,3,0.00069640841184870654,0.041247047365349655,0.014921368162254761,0.0,0.0,0.0,3,747,0.1392235609103079,0.0,695
6,3,0.00069640841184870654,0.041247047365349655,0.014921368162254761,0.0,0.0,0.0,4,634,0.47634069400630913,0.0,483
6,3,0.00069640841184870654,0.041247047365349655,0.014921368162254761,0.0,0.0,0.0,5,854,1.6440281030444965,0.003317720530835285,200
6,3,0.00069640841184870654,0.041247047365349655,0.014921368162254761,0.0,0.0,0.0,6,3033,8.654137817342566,0.008493678816016283,1
6,3,0.00069640841184870654,0.041247047365349655,0.014921368162254761,0.0,0.0,0.0,7,42,0.5238095238095238,0.0,33
6,3,0.00069640841184870654,0.041247047365349655,0.014921368162254761,0.0,0.0,0.0,8,47,0.2553191489361702,0.0,41
6,3,0.00069640841184870654,0.041247047365349655,0.014921368162254761,0.0,0.0,0.0,9,238,14.974789915966387,0.04470751600481868,1
6,4,0.00057242166272755278,0.060530454159940544,0.024598028830466249,0.0,0.0,0.0,1,2010,0.027860696517412936,0.0,1982
6,4,0.00057242166272755278,0.060530454159940544,0.024598028830466249,0.0,0.0,0.0,2,1103,0.06527651858567543,0.0,1067
6,4,0.00057242166272755278,0.060530454159940544,0.024598028830466249,0.0,0.0,0.0,3,770,0.17142857142857143,0.0,704
6,4,0.00057242166272755278,0.060530454159940544,0.024598028830466249,0.0,0.0,0.0,4,628,0.4681528662420382,0.0,481
6,4,0.00057242166272755278,0.060530454159940544,0.024598028830466249,0.0,0.0,0.0,5,832,1.6802884615384615,0.003525641025641026,182
6,4,0.00057242166272755278,0.060530454159940544,0.024598028830466249,0.0,0.0,0.0,6,2989,8.611575777852124,0.008982698264959694,1
6,4,0.00057242166272755278,0.060530454159940544,0.024598028830466249,0.0,0.0,0.0,7,42,0.5238095238095238,0.0,33
6,4,0.00057242166272755278,0.060530454159940544,0.024598028830466249,0.0,0.0,0.0,8,47,0.2553191489361702,0.0,41
6,4,0.00057242166272755278,0.060530454159940544,0.024598028830466249,0.0,0.0,0.0,9,238,14.974789915966387,0.04470751600481868,1
6,5,0.00088091083302870618,0.060082544901951696,0.02183277926064071,0.0,0.0,0.0,1,2023,0.028670291646070194,0.0,1994
6,5,0.00088091083302870618,0.060082544901951696,0.02183277926064071,0.0,0.0,0.0,2,1084,0.06088560885608856,0.0,1051
6,5,0.00088091083302870618,0.060082544901951696,0.02183277926064071,0.0,0.0,0.0,3,744,0.13978494623655913,0.0,692
6,5,0.00088091083302870618,0.060082544901951696,0.02183277926064071,0.0,0.0,0.0,4,640,0.478125,0.0,487
6,5,0.00088091083302870618,0.060082544901951696,0.02183277926064071,0.0,0.0,0.0,5,920,1.8239130434782609,0.0,171
6,5,0.00088091083302870618,0.060082544901951696,0.02183277926064071,0.0,0.0,0.0,6,2869,8.487974904147787,0.00913537263158392,1
6,5,0.00088091083302870618,0.060082544901951696,0.02183277926064071,0.0,0.0,0.0,7,42,0.5238095238095238,0.0,33
6,5,0.00088091083302870618,0.060082544901951696,0.02183277926064071,0.0,0.0,0.0,8,47,0.2553191489361702,0.0,41
6,5,0.00088091083302870618,0.060082544901951696,0.02183277926064071,0.0,0.0,0.0,9,238,14.974789915966387,0.04470751600481868,1
6,6,0.00088853012429987129,0.063613228989247733,0.023191710704577751,0.0,0.0,0.0,1,2022,0.027695351137487636,0.0,1994
6,6,0.00088853012429987129,0.063613228989247733,0.023191710704577751,0.0,0.0,0.0,2,1091,0.07149404216315307,0.0,1052
6,6,0.00088853012429987129,0.063613228989247733,0.023191710704577751,0.0,0.0,0.0,3,771,0.14785992217898833,0.0,714
6,6,0.00088853012429987129,0.063613228989247733,0.023191710704577751,0.0,0.0,0.0,4,595,0.5042016806722689,0.0,445
6,6,0.00088853012429987129,0.063613228989247733,0.023191710704577751,0.0,0.0,0.0,5,1018,1.9803536345776032,0.006221349050425672,158
6,6,0.00088853012429987129,0.063613228989247733,0.023191710704577751,0.0,0.0,0.0,6,2738,8.399561723886048,0.009534564157006138,3
6,6,0.00088853012429987129,0.063613228989247733,0.023191710704577751,0.0,0.0,0.0,7,42,0.5238095238095238,0.0,33
6,6,0.00088853012429987129,0.063613228989247733,0.023191710704577751,0.0,0.0,0.0,8,47,0.2553191489361702,0.0,41
6,6,0.00088853012429987129,0.063613228989247733,0.023191710704577751,0.0,0.0,0.0,9,238,14.974789915966387,0.044707516004818676,1
6,7,0.0013771528218570915,0.067478049080783031,0.021879047844976456,0.0,0.0,0.0,1,2014,0.026812313803376366,0.0,1987
6,7,0.0013771528218570915,0.067478049080783031,0.021879047844976456,0.0,0.0,0.0,2,1102,0.07985480943738657,0.0,1058
6,7,0.0013771528218570915,0.067478049080783031,0.021879047844976456,0.0,0.0,0.0,3,747,0.15261044176706828,0.0,690
6,7,0.0013771528218570915,0.067478049080783031,0.021879047844976456,0.0,0.0,0.0,4,686,0.6180758017492711,0.0,474
6,7,0.0013771528218570915,0.067478049080783031,0.021879047844976456,0.0,0.0,0.0,5,1048,2.2557251908396947,0.006247728098873137,103
6,7,0.0013771528218570915,0.067478049080783031,0.021879047844976456,0.0,0.0,0.0,6,2588,8.204018547140649,0.009538387847284517,2
6,7,0.0013771528218570915,0.067478049080783031,0.021879047844976456,0.0,0.0,0.0,7,42,0.5238095238095238,0.0,33
6,7,0.0013771528218570915,0.067478049080783031,0.021879047844976456,0.0,0.0,0.0,8,47,0.2553191489361702,0.0,41
6,7,0.0013771528218570915,0.067478049080783031,0.021879047844976456,0.0,0.0,0.0,9,238,14.974789915966387,0.04470751600481868,1
6,8,0.0017016543926612823,0.077916150017942595,0.02720682409368497,0.0,0.0,0.0,1,2029,0.025628388368654508,0.0,2003
6,8,0.0017016543926612823,0.077916150017942595,0.02720682409368497,0.0,0.0,0.0,2,1083,0.07202216066481995,0.0,1044
6,8,0.0017016543926612823,0.077916150017942595,0.02720682409368497,0.0,0.0,0.0,3,763,0.16251638269986893,0.0,701
6,8,0.0017016543926612823,0.077916150017942595,0.02720682409368497,0.0,0.0,0.0,4,691,0.6367583212735166,0.0,471
6,8,0.0017016543926612823,0.077916150017942595,0.02720682409368497,0.0,0.0,0.0,5,1229,2.5614320585842147,0.00794490294083459,85
6,8,0.0017016543926612823,0.077916150017942595,0.02720682409368497,0.0,0.0,0.0,6,2334,7.97172236503856,0.010134967951575287,2
6,8,0.0017016543926612823,0.077916150017942595,0.02720682409368497,0.0,0.0,0.0,7,42,0.5238095238095238,0.0,33
6,8,0.0017016543926612823,0.077916150017942595,0.02720682409368497,0.0,0.0,0.0,8,47,0.2553191489361702,0.0,41
6,8,0.0017016543926612823,0.077916150017942595,0.02720682409368497,0.0,0.0,0.0,9,238,14.974789915966387,0.04470751600481868,1
6,9,0.001537802572780931,0.077848121828527114,0.029809703377122486,0.0,0.0,0.0,1,2024,0.030632411067193676,0.0,1993
6,9,0.001537802572780931,0.077848121828527114,0.029809703377122486,0.0,0.0,0.0,2,1078,0.08348794063079777,0.0,1033
6,9,0.001537802572780931,0.077848121828527114,0.029809703377122486,0.0,0.0,0.0,3,757,0.1955085865257596,0.0,683
6,9,0.001537802572780931,0.077848121828527114,0.029809703377122486,0.0,0.0,0.0,4,640,0.578125,0.0032812500000000003,456
6,9,0.001537802572780931,0.077848121828527114,0.029809703377122486,0.0,0.0,0.0,5,1267,2.6929755327545384,0.0038749201337993765,64
