core_number,change_0,change_2,change_4,change_6,change_8,change_10,change_12,change_14,change_16,change_18,change_20,change_22,change_24,change_26,change_28,change_30,change_32,change_34,change_36,change_38,change_40,change_42,change_44,change_46,change_48,change_50,change_52,change_54,change_56,change_58,change_60,change_62,change_64,change_66,change_68,change_70,change_72,change_74,change_76,change_78,change_80,change_82,change_84,change_86,change_88
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,23.833333333333332,40.399999999999999,72.599999999999994,104.09999999999999,133.30000000000001,153.40000000000001
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,17.5,30.899999999999999,48.899999999999999,72.099999999999994,93.599999999999994,100.09999999999999,92.099999999999994,69.200000000000003,64.099999999999994,97.400000000000006,108.59999999999999
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.333333333333333,19.0,27.300000000000001,35.100000000000001,51.799999999999997,55.299999999999997,65.700000000000003,65.5,65.400000000000006,56.899999999999999,43.899999999999999,32.600000000000001,25.399999999999999,54.600000000000001,104.22222222222223,78.25,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,15.6,16.555555555555557,25.5,37.5,47.0,45.100000000000001,42.5,50.299999999999997,52.799999999999997,58.0,48.700000000000003,38.700000000000003,25.899999999999999,17.399999999999999,19.0,39.100000000000001,81.700000000000003,82.0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,8.6666666666666661,14.166666666666666,16.699999999999999,30.100000000000001,35.700000000000003,37.899999999999999,35.200000000000003,35.600000000000001,34.5,41.299999999999997,42.100000000000001,39.799999999999997,43.200000000000003,31.800000000000001,20.0,11.699999999999999,10.6,18.199999999999999,35.600000000000001,53.0,84.333333333333329,74.666666666666671,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,12.0,12.166666666666666,14.6,19.600000000000001,28.100000000000001,30.300000000000001,34.5,31.199999999999999,28.199999999999999,27.399999999999999,38.399999999999999,40.100000000000001,42.200000000000003,31.699999999999999,27.0,29.399999999999999,11.5,5.5,5.0999999999999996,18.0,37.799999999999997,50.399999999999999,74.0,64.0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,15.0,5.2000000000000002,12.0,15.300000000000001,19.699999999999999,20.600000000000001,27.0,28.0,27.199999999999999,33.100000000000001,35.399999999999999,32.200000000000003,28.0,27.199999999999999,34.5,30.100000000000001,28.5,17.800000000000001,17.600000000000001,13.9,1.8999999999999999,3.1000000000000001,10.300000000000001,21.300000000000001,35.0,44.333333333333336,54.333333333333336,44.666666666666664,0,0,0,0,0,0,0
9,0,0,0,0,0,0,2.0,8.5,12.0,11.5,13.199999999999999,18.800000000000001,21.199999999999999,19.800000000000001,25.800000000000001,32.100000000000001,24.5,27.0,31.100000000000001,22.100000000000001,18.699999999999999,16.800000000000001,19.800000000000001,26.800000000000001,24.5,18.100000000000001,8.9000000000000004,7.0999999999999996,1.2,3.0,12.9,24.0,41.399999999999999,53.299999999999997,57.888888888888886,42.625,43.0,0,0,0,0,0,0,0,0
10,0,0,0,2.0,2.0,7.7999999999999998,9.875,11.6,14.699999999999999,18.300000000000001,17.399999999999999,18.699999999999999,21.0,25.800000000000001,18.399999999999999,18.600000000000001,24.5,19.100000000000001,14.0,20.0,20.0,21.899999999999999,24.899999999999999,17.199999999999999,6.7000000000000002,2.7000000000000002,1.8,2.1000000000000001,5.7999999999999998,19.199999999999999,22.600000000000001,44.600000000000001,33.333333333333336,38.333333333333336,42.0,45.0,0,0,0,0,0,0,0,0,0
11,0,3.0,5.2000000000000002,8.7142857142857135,19.222222222222221,15.5,16.199999999999999,14.5,13.9,22.100000000000001,25.0,27.899999999999999,19.699999999999999,22.0,19.699999999999999,18.0,22.399999999999999,21.800000000000001,22.300000000000001,16.0,13.800000000000001,16.199999999999999,4.2999999999999998,0.10000000000000001,1.1000000000000001,2.1000000000000001,8.5999999999999996,10.300000000000001,22.899999999999999,38.0,45.799999999999997,26.666666666666668,48.0,44.0,0,0,0,0,0,0,0,0,0,0,0
12,0,4.2000000000000002,9.5999999999999996,12.199999999999999,8.6999999999999993,16.800000000000001,17.100000000000001,22.399999999999999,28.800000000000001,18.600000000000001,15.699999999999999,15.0,19.699999999999999,11.199999999999999,20.300000000000001,24.0,14.4,18.899999999999999,18.199999999999999,16.199999999999999,11.699999999999999,0.29999999999999999,1.0,2.2999999999999998,3.7999999999999998,12.6,16.600000000000001,39.299999999999997,44.200000000000003,22.399999999999999,19.666666666666668,43.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3.0,18.399999999999999,18.699999999999999,19.199999999999999,18.800000000000001,15.699999999999999,21.100000000000001,21.699999999999999,11.699999999999999,10.300000000000001,14.199999999999999,11.5,7.2000000000000002,13.9,11.699999999999999,5.2999999999999998,9.0999999999999996,8.5999999999999996,4.7000000000000002,0.10000000000000001,0.40000000000000002,1.3999999999999999,5.7000000000000002,15.1,18.0,19.600000000000001,36.0,30.5,22.0,24.555555555555557,36.200000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
