core_number,change_0,change_2,change_4,change_6,change_8,change_10,change_12,change_14,change_16,change_18,change_20,change_22,change_24,change_26,change_28,change_30,change_32,change_34,change_36,change_38,change_40,change_42,change_44,change_46,change_48,change_50,change_52,change_54,change_56,change_58,change_60,change_62,change_64,change_66,change_68,change_70,change_72,change_74,change_76,change_78,change_80,change_82,change_84,change_86,change_88
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.166666666666666,35.333333333333336,59.899999999999999,83.700000000000003,92.599999999999994,85.900000000000006,77.599999999999994,72.200000000000003
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,15.571428571428571,36.700000000000003,60.5,79.200000000000003,74.200000000000003,66.5,65.0,65.5,58.100000000000001,58.200000000000003,47.222222222222221
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,15.142857142857142,35.899999999999999,53.799999999999997,67.700000000000003,65.0,65.200000000000003,57.700000000000003,62.100000000000001,55.100000000000001,55.600000000000001,52.888888888888886,48.875,36.600000000000001,30.5
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,15.333333333333334,27.555555555555557,47.600000000000001,66.099999999999994,67.0,66.299999999999997,62.299999999999997,60.299999999999997,67.799999999999997,60.899999999999999,49.111111111111114,43.777777777777779,47.833333333333336,47.25,46.0,38.5,43.0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,19.399999999999999,23.888888888888889,39.899999999999999,50.600000000000001,55.799999999999997,54.899999999999999,69.0,57.200000000000003,55.100000000000001,50.200000000000003,47.111111111111114,49.0,46.200000000000003,35.600000000000001,36.0,34.5,30.0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,28.5,25.571428571428573,33.0,41.5,50.899999999999999,51.100000000000001,53.600000000000001,68.200000000000003,65.599999999999994,45.222222222222221,46.0,53.625,49.857142857142854,43.333333333333336,36.333333333333336,37.333333333333336,32.666666666666664,23.5,21.0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,35.333333333333336,24.444444444444443,40.0,53.100000000000001,53.5,57.299999999999997,52.799999999999997,71.099999999999994,57.5,41.125,31.714285714285715,55.571428571428569,49.666666666666664,51.5,44.0,44.0,29.5,3.0,21.0,20.0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,27.5,35.875,38.200000000000003,47.200000000000003,48.299999999999997,50.899999999999999,46.299999999999997,51.899999999999999,46.200000000000003,42.571428571428569,55.428571428571431,64.428571428571431,57.0,55.666666666666664,35.666666666666664,28.0,28.0,28.0,23.0,23.0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,20.600000000000001,35.285714285714285,47.444444444444443,46.0,44.600000000000001,51.700000000000003,44.700000000000003,50.799999999999997,38.555555555555557,53.666666666666664,54.125,54.0,55.0,50.200000000000003,40.0,50.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,14.0,32.0,35.666666666666664,22.555555555555557,44.5,51.700000000000003,54.100000000000001,47.299999999999997,55.200000000000003,53.399999999999999,40.777777777777779,58.555555555555557,52.222222222222221,59.666666666666664,44.0,60.200000000000003,91.333333333333329,74.0,72.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
