core_number,change_0,change_2,change_4,change_6,change_8,change_10,change_12,change_14,change_16,change_18,change_20,change_22,change_24,change_26,change_28,change_30,change_32,change_34,change_36,change_38,change_40,change_42,change_44,change_46,change_48,change_50,change_52,change_54,change_56,change_58,change_60,change_62,change_64,change_66,change_68,change_70,change_72,change_74,change_76,change_78,change_80,change_82,change_84,change_86,change_88
1,309.0,312.10000000000002,314.89999999999998,317.0,319.89999999999998,321.89999999999998,324.0,326.60000000000002,327.89999999999998,329.5,331.69999999999999,333.10000000000002,334.60000000000002,336.30000000000001,340.89999999999998,340.80000000000001,345.10000000000002,350.0,350.89999999999998,354.69999999999999,358.5,360.80000000000001,365.80000000000001,372.19999999999999,377.5,382.39999999999998,385.80000000000001,395.39999999999998,403.89999999999998,407.69999999999999,411.80000000000001,419.30000000000001,424.80000000000001,434.30000000000001,441.39999999999998,449.89999999999998,455.10000000000002,462.39999999999998,473.10000000000002,485.69999999999999,503.10000000000002,519.70000000000005,532.20000000000005,543.29999999999995,546.20000000000005
2,182.0,180.90000000000001,181.90000000000001,181.0,181.69999999999999,184.69999999999999,186.90000000000001,188.90000000000001,191.5,195.09999999999999,199.69999999999999,203.09999999999999,207.5,211.5,213.0,220.69999999999999,222.30000000000001,221.30000000000001,225.59999999999999,232.40000000000001,233.5,237.09999999999999,240.0,239.69999999999999,243.19999999999999,245.90000000000001,254.0,255.80000000000001,262.69999999999999,267.60000000000002,273.0,276.89999999999998,287.0,290.10000000000002,296.10000000000002,300.60000000000002,313.30000000000001,317.60000000000002,323.30000000000001,318.19999999999999,320.0,319.89999999999998,318.19999999999999,460.0,511.89999999999998
3,128.0,134.19999999999999,141.40000000000001,145.80000000000001,152.40000000000001,155.59999999999999,163.09999999999999,167.09999999999999,171.90000000000001,177.30000000000001,177.69999999999999,178.09999999999999,178.40000000000001,181.30000000000001,185.19999999999999,183.5,185.5,189.0,193.30000000000001,188.59999999999999,196.59999999999999,196.80000000000001,201.80000000000001,204.19999999999999,209.69999999999999,212.59999999999999,212.09999999999999,213.40000000000001,212.59999999999999,214.5,223.0,227.0,226.40000000000001,230.80000000000001,231.80000000000001,229.40000000000001,223.80000000000001,222.80000000000001,219.69999999999999,229.59999999999999,271.60000000000002,401.10000000000002,340.39999999999998,257.19999999999999,0
4,169.0,166.90000000000001,161.80000000000001,163.0,159.09999999999999,160.90000000000001,157.19999999999999,157.69999999999999,158.5,151.90000000000001,151.19999999999999,156.09999999999999,158.5,159.40000000000001,160.19999999999999,165.0,167.0,170.69999999999999,170.30000000000001,172.5,169.0,173.30000000000001,175.5,180.80000000000001,177.30000000000001,179.0,183.40000000000001,190.90000000000001,184.90000000000001,179.40000000000001,176.30000000000001,172.30000000000001,171.90000000000001,170.40000000000001,174.09999999999999,182.19999999999999,182.09999999999999,170.59999999999999,308.89999999999998,286.19999999999999,235.75,0,0,0,0
5,109.0,115.2,125.2,127.5,129.80000000000001,132.09999999999999,131.90000000000001,132.0,128.90000000000001,130.40000000000001,130.80000000000001,132.0,133.90000000000001,134.80000000000001,135.69999999999999,134.90000000000001,135.80000000000001,137.80000000000001,139.69999999999999,142.69999999999999,146.09999999999999,149.40000000000001,146.59999999999999,150.19999999999999,148.59999999999999,147.5,143.0,137.40000000000001,142.30000000000001,144.19999999999999,144.80000000000001,149.0,157.40000000000001,150.69999999999999,136.80000000000001,203.90000000000001,249.5,218.0,170.0,0,0,0,0,0,0
6,132.0,125.40000000000001,116.40000000000001,112.5,115.8,113.2,113.40000000000001,112.2,117.90000000000001,121.59999999999999,125.09999999999999,125.3,129.59999999999999,129.5,130.80000000000001,131.40000000000001,132.69999999999999,131.30000000000001,130.09999999999999,126.8,118.0,114.7,112.3,108.5,113.59999999999999,110.5,114.3,116.0,122.3,127.3,122.09999999999999,110.0,139.0,226.59999999999999,199.59999999999999,173.80000000000001,0,0,0,0,0,0,0,0,0
7,80.0,87.200000000000003,89.299999999999997,94.700000000000003,101.3,106.90000000000001,112.5,114.59999999999999,112.90000000000001,116.0,113.09999999999999,113.90000000000001,104.0,101.90000000000001,98.5,98.599999999999994,94.799999999999997,90.099999999999994,90.299999999999997,89.099999999999994,92.700000000000003,97.299999999999997,99.299999999999997,100.0,100.8,111.40000000000001,106.59999999999999,103.8,89.299999999999997,104.7,198.90000000000001,189.59999999999999,167.71428571428572,0,0,0,0,0,0,0,0,0,0,0,0
8,139.0,134.40000000000001,134.0,129.0,118.3,108.90000000000001,103.7,98.299999999999997,94.700000000000003,88.099999999999994,83.799999999999997,80.599999999999994,83.0,83.700000000000003,77.099999999999994,77.900000000000006,81.5,86.5,89.200000000000003,107.8,110.09999999999999,105.2,104.7,92.599999999999994,85.799999999999997,70.200000000000003,82.799999999999997,188.80000000000001,182.19999999999999,169.25,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,63.0,64.299999999999997,65.900000000000006,66.799999999999997,67.0,66.799999999999997,63.5,64.200000000000003,63.600000000000001,65.799999999999997,71.400000000000006,67.900000000000006,71.0,68.799999999999997,84.799999999999997,92.299999999999997,100.5,93.700000000000003,88.5,70.200000000000003,62.899999999999999,63.899999999999999,58.0,60.200000000000003,138.30000000000001,182.19999999999999,162.22222222222223,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,57.0,58.299999999999997,58.200000000000003,61.0,59.0,60.100000000000001,60.5,61.399999999999999,62.600000000000001,65.099999999999994,71.0,96.5,99.400000000000006,103.5,84.900000000000006,70.799999999999997,55.5,58.200000000000003,58.200000000000003,56.0,57.100000000000001,117.90000000000001,177.19999999999999,160.30000000000001,154.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
