core_number,change_0,change_2,change_4,change_6,change_8,change_10,change_12,change_14,change_16,change_18,change_20,change_22,change_24,change_26,change_28,change_30,change_32,change_34,change_36,change_38,change_40,change_42,change_44,change_46,change_48,change_50,change_52,change_54,change_56,change_58,change_60,change_62,change_64,change_66,change_68,change_70,change_72,change_74,change_76,change_78,change_80,change_82,change_84,change_86,change_88
1,309.0,303.5,297.5,291.69999999999999,284.0,278.89999999999998,273.69999999999999,267.60000000000002,263.39999999999998,259.19999999999999,255.09999999999999,250.09999999999999,244.90000000000001,241.59999999999999,237.5,232.09999999999999,227.90000000000001,224.80000000000001,221.59999999999999,217.0,212.30000000000001,208.30000000000001,205.09999999999999,201.09999999999999,197.40000000000001,193.80000000000001,192.09999999999999,188.80000000000001,187.30000000000001,183.0,181.19999999999999,178.69999999999999,176.09999999999999,173.5,171.0,168.69999999999999,166.30000000000001,163.90000000000001,162.09999999999999,160.19999999999999,159.09999999999999,157.5,155.5,153.80000000000001,152.19999999999999
2,182.0,181.5,178.80000000000001,178.30000000000001,180.19999999999999,179.59999999999999,179.30000000000001,179.69999999999999,178.5,177.0,175.30000000000001,173.40000000000001,173.59999999999999,170.40000000000001,168.69999999999999,168.5,167.80000000000001,165.19999999999999,161.90000000000001,162.0,160.5,159.59999999999999,158.40000000000001,157.90000000000001,158.0,156.19999999999999,153.80000000000001,153.30000000000001,151.59999999999999,151.90000000000001,148.90000000000001,146.0,144.80000000000001,143.59999999999999,142.40000000000001,141.90000000000001,140.69999999999999,140.0,138.80000000000001,137.90000000000001,135.30000000000001,132.5,132.19999999999999,131.19999999999999,130.0
3,128.0,125.90000000000001,128.30000000000001,127.7,126.2,125.90000000000001,126.8,125.7,125.59999999999999,124.0,123.3,124.90000000000001,123.3,123.40000000000001,122.3,124.3,123.5,123.0,124.5,123.90000000000001,124.2,124.3,122.5,121.09999999999999,120.5,118.8,117.90000000000001,117.59999999999999,115.5,114.90000000000001,114.40000000000001,114.59999999999999,113.8,113.59999999999999,113.2,112.2,111.8,111.0,110.09999999999999,108.0,106.8,106.8,105.8,104.5,102.5
4,169.0,161.5,155.59999999999999,151.90000000000001,147.0,142.30000000000001,136.0,132.80000000000001,128.80000000000001,126.8,125.8,122.09999999999999,121.8,120.2,120.40000000000001,116.2,115.5,115.0,114.40000000000001,112.40000000000001,112.5,109.90000000000001,111.3,109.3,106.40000000000001,106.90000000000001,104.5,104.40000000000001,104.8,104.0,103.8,104.90000000000001,103.7,102.3,101.3,100.0,99.099999999999994,98.900000000000006,98.200000000000003,98.099999999999994,97.400000000000006,99.0,98.5,98.799999999999997,99.200000000000003
5,109.0,116.59999999999999,115.2,116.0,117.7,116.90000000000001,116.0,118.0,118.5,117.09999999999999,113.09999999999999,111.7,108.59999999999999,107.90000000000001,106.09999999999999,105.8,103.7,101.5,99.900000000000006,98.700000000000003,95.900000000000006,95.799999999999997,92.799999999999997,93.799999999999997,95.299999999999997,95.5,96.799999999999997,94.0,91.599999999999994,90.5,88.5,86.599999999999994,86.599999999999994,87.0,86.599999999999994,85.400000000000006,84.5,84.0,82.599999999999994,82.099999999999994,82.900000000000006,81.599999999999994,79.5,79.099999999999994,78.900000000000006
6,132.0,127.90000000000001,131.09999999999999,128.90000000000001,124.40000000000001,123.0,124.0,116.7,111.3,109.2,107.90000000000001,105.7,102.2,102.90000000000001,101.7,101.09999999999999,97.700000000000003,96.5,94.700000000000003,95.099999999999994,97.0,96.900000000000006,96.0,94.0,89.700000000000003,89.700000000000003,87.400000000000006,87.900000000000006,89.400000000000006,89.700000000000003,91.700000000000003,90.0,89.099999999999994,86.099999999999994,84.900000000000006,83.599999999999994,82.900000000000006,81.599999999999994,81.599999999999994,81.599999999999994,81.0,80.599999999999994,80.700000000000003,77.299999999999997,77.700000000000003
7,80.0,80.599999999999994,81.5,79.200000000000003,83.299999999999997,83.400000000000006,82.400000000000006,86.400000000000006,91.900000000000006,93.599999999999994,95.099999999999994,97.700000000000003,100.90000000000001,97.900000000000006,94.5,93.400000000000006,94.900000000000006,94.599999999999994,94.0,91.0,89.099999999999994,89.5,89.299999999999997,88.5,87.299999999999997,86.099999999999994,83.700000000000003,82.700000000000003,79.799999999999997,80.200000000000003,79.700000000000003,80.200000000000003,79.400000000000006,81.5,82.0,83.700000000000003,82.0,81.599999999999994,81.200000000000003,79.400000000000006,77.0,74.200000000000003,74.099999999999994,76.0,73.400000000000006
8,139.0,124.90000000000001,102.5,98.0,94.900000000000006,91.5,85.0,83.599999999999994,81.700000000000003,83.5,84.099999999999994,79.799999999999997,78.400000000000006,81.599999999999994,85.099999999999994,84.900000000000006,82.799999999999997,84.099999999999994,84.599999999999994,86.900000000000006,84.200000000000003,81.900000000000006,79.200000000000003,78.5,81.599999999999994,79.5,81.599999999999994,79.200000000000003,77.5,75.599999999999994,74.299999999999997,74.099999999999994,74.400000000000006,72.099999999999994,71.200000000000003,72.099999999999994,75.299999999999997,76.599999999999994,76.5,75.400000000000006,75.200000000000003,75.099999999999994,74.700000000000003,72.200000000000003,72.5
9,63.0,78.299999999999997,98.200000000000003,101.0,98.900000000000006,100.7,105.0,96.799999999999997,84.900000000000006,77.700000000000003,76.5,78.700000000000003,75.900000000000006,74.400000000000006,73.099999999999994,72.900000000000006,76.099999999999994,75.599999999999994,76.0,75.799999999999997,75.799999999999997,74.700000000000003,74.900000000000006,76.599999999999994,75.099999999999994,75.0,74.0,73.799999999999997,74.900000000000006,73.5,72.0,73.299999999999997,71.400000000000006,70.700000000000003,70.099999999999994,67.0,63.799999999999997,62.299999999999997,60.100000000000001,63.0,63.700000000000003,64.599999999999994,64.400000000000006,66.599999999999994,66.900000000000006
10,57.0,60.899999999999999,61.899999999999999,65.200000000000003,69.299999999999997,69.900000000000006,73.099999999999994,81.599999999999994,91.400000000000006,92.0,91.200000000000003,88.5,91.900000000000006,83.299999999999997,83.0,82.700000000000003,78.5,73.900000000000006,70.299999999999997,69.0,69.200000000000003,68.700000000000003,69.099999999999994,65.799999999999997,64.599999999999994,67.099999999999994,68.5,69.0,67.900000000000006,69.700000000000003,69.799999999999997,66.700000000000003,66.700000000000003,65.700000000000003,64.200000000000003,66.099999999999994,65.5,64.099999999999994,66.200000000000003,62.100000000000001,61.799999999999997,59.700000000000003,58.799999999999997,58.600000000000001,58.700000000000003
