U12186	U01584
U07115	U66610
U10665	U16547
U13923	U05090
U59507	U03113
U25208	U07141
U25912	U07976
U99845	U04177
U13171	U00540
U59246	U61255
U20474	U16514
U21489	U34676
U31206	U26503
U07514	U51916
U24437	U18786
U46279	U17686
U47183	U18777
U01482	U15096
U02031	U23813
U14708	U72577
U07180	U37228
U00884	U00726
U07253	U19666
U26581	U14923
U52082	U14989
U22161	U47576
U45880	U89858
U02829	U27731
U15108	U31386
U94429	U43066
U36702	U64755
U03648	U58983
U15116	U54164
U56784	U43720
U68668	U10251
U12429	U42264
U76704	U01279
U75927	U67104
U14446	U01372
U10439	U11185
U04279	U28674
U07382	U40916
U75578	U09460
U57843	U39142
U54288	U20596
U76439	U04344
U45098	U19839
U06715	U60043
U60716	U35165
U97816	U69006
U60991	U10542
U65663	U03038
U50473	U60747
U02099	U37807
U05009	U67308
U04272	U02033
U03027	U02002
U71893	U01584
U37809	U11560
U02568	U56093
U23030	U10644
U75927	U57020
U65854	U68511
U06377	U73257
U01036	U06015
U17967	U51243
U30539	U47836
U02499	U69983
U28401	U17819
U04041	U29152
U04623	U92147
U04720	U09166
U61049	U27014
U77368	U33022
U08937	U02959
U74028	U33696
U18726	U48210
U22571	U08561
U90114	U01843
U27503	U04666
U07499	U51376
U20093	U20306
U09977	U52237
U22943	U06978
U13954	U04761
U08186	U26549
U78291	U25277
U31448	U32831
U07546	U76726
U11952	U10967
U20352	U12069
U54222	U24562
U03080	U09522
U10245	U01688
U08392	U44739
U14540	U60838
U45202	U06747
U44959	U28920
U28921	U01684
U41078	U22303
U13022	U07829
U14898	U69740
U19494	U18403
U04824	U29933
U80353	U01657
U31250	U00196
U25202	U62051
U30825	U24111
U05309	U94937
U35361	U63337
U50563	U07461
U49448	U42978
U55941	U42223
U49856	U30154
U08392	U33607
U07466	U92882
U05660	U90967
U07511	U51445
U10848	U10302
U19907	U73313
U00208	U36802
U32471	U01177
U61854	U63702
U21817	U16341
U73162	U00823
U48140	U39033
U40577	U00606
U21133	U39782
U02885	U36631
U46314	U26873
U10345	U24420
U17686	U60899
U51999	U26819
U81923	U04465
U39662	U12327
U11109	U13745
U05921	U45806
U73319	U57493
U16117	U01738
U65329	U51202
U35858	U09278
U01221	U34107
U37118	U47022
U66615	U07186
U25839	U38426
U17109	U44931
U31580	U33674
U33281	U55978
U02198	U08878
U31134	U52135
U49566	U06560
U08434	U01275
U04656	U42792
U72733	U03427
U25508	U01042
U03448	U12143
U92171	U01391
U75582	U01371
U00585	U61201
U43894	U24888
U99641	U27701
U10697	U27827
U13541	U07441
U26655	U19595
U37168	U37170
U04404	U35722
U57913	U57913
U46488	U06392
U20116	U33041
U28828	U02496
U96372	U01164
U05481	U47006
U49880	U44806
U62900	U30640
U94074	U08195
U04614	U15121
U16342	U68074
U00670	U08212
U15999	U04565
U07683	U07793
U58492	U02758
U02226	U83520
U05098	U29998
U29370	U23785
U08472	U10111
U10135	U08679
U00297	U11799
U36563	U08561
U59043	U19349
U72321	U44984
U21133	U38011
U27789	U01042
U46333	U14052
U03833	U47641
U19080	U58017
U31276	U59219
U07921	U17978
U36388	U03127
U14840	U28094
U02920	U23308
U02023	U45460
U95698	U04220
U51093	U07272
U31214	U25904
U26738	U28474
U04716	U06330
U11380	U16455
U49370	U23530
U17049	U06035
U36299	U59802
U29643	U06652
U38642	U32854
U31742	U19998
U39289	U69940
U58224	U45019
U46234	U68895
U67515	U02297
U22116	U00577
U09085	U01682
U43640	U04924
U69267	U28335
U10349	U02487
U11765	U08937
U19319	U05035
U61296	U26153
U76680	U09249
U10898	U53120
U09645	U77664
U54150	U52023
U51345	U37876
U55583	U26177
U55604	U04217
U11400	U53904
U41344	U45002
U49561	U05859
U23185	U07146
U03361	U12550
U10314	U37909
U73354	U21382
U92908	U02869
U00403	U61691
U03624	U36243
U57098	U22167
U05192	U70675
U56170	U36810
U06248	U14582
U06875	U33535
U65753	U35970
U12845	U01250
U54552	U57833
U07746	U05263
U58410	U93795
U25689	U44394
U24443	U00866
U28412	U01465
U60654	U22081
U73120	U87058
U49081	U08671
U04551	U86993
U05311	U11329
U12642	U99816
U87960	U13393
U06947	U64673
U10223	U20398
U01205	U19754
U53326	U05187
U36769	U29868
U28888	U00472
U50198	U05667
U35221	U54645
U00213	U80949
U02256	U59513
U25315	U15270
U20009	U17380
U63288	U24930
U34115	U14781
U16408	U08476
U06110	U44949
U25364	U20591
U09463	U22530
U94514	U00590
U46207	U07771
U00284	U25965
U07268	U70461
U23019	U06213
U38364	U61235
U25803	U70119
U08978	U00347
U83737	U00505
U16514	U12877
U08730	U00737
U94689	U61576
U14911	U01398
U18784	U49276
U48042	U01411
U04042	U17242
U45625	U39232
U45156	U41513
