U06675	U13406
U98724	U26662
U17963	U33966
U02515	U32805
U24151	U45040
U16120	U65713
U30923	U13109
U77694	U96328
U02004	U36177
U06885	U16805
U11120	U35995
U06243	U59285
U23158	U04193
U45903	U85749
U50754	U84765
U05841	U39831
U57697	U06980
U36090
U20175	U53828
U50729	U37656
U50448	U17167
U07157	U04420
U69044	U44174
U04849	U35514
U77384	U50078
U86138	U30694
U35199	U15251
U14426	U22116
U72558	U00708
U02929	U72984
U88069	U92225
U07548	U97476
U31194	U18196
U65632	U04787
U00430	U58064
U04141	U80919
U03587	U38934
U04260	U04044
U26156	U86352
U17811	U63114
U18505	U04813
U25526	U06808
U66845
U00339	U34856
U13967	U35258
U19420	U11799
U08373	U34011
U68673	U02917
U58489	U25486
U22580	U10996
U06410	U06211
U08144	U08550
U62493	U03419
U75346	U48749
U45451	U00500
U62556	U00076
U48838	U00245
U34168	U22927
U48622	U00328
U06180	U89104
U32373	U64196
U36787	U26711
U02435	U69313
U42887	U42413
U42012	U95624
U19850	U34422
U24920	U75246
U10273	U20259
U01524	U03188
U42195	U50092
U33199	U07290
U99409	U01499
U00325	U20081
U00636	U39489
U40166	U00884
U04561	U37996
U50163
U56324	U64043
U48605
U02876	U93795
U48416	U55877
U15316	U03599
U07999	U29078
U70523	U67771
U07991	U84126
U37527	U03081
U01507	U30132
U57483	U22825
U09974	U19574
U55770	U15434
U06215	U37182
U15932	U05796
U01996	U71259
U08845	U09668
U39693	U22104
U00441	U32908
U03098	U72931
U36504	U60658
U05937	U00774
U42573	U01962
U05682	U17290
U00276	U76547
U16819	U10177
U11769	U01430
U04242	U97689
U37678	U31001
U26790	U58142
U47705	U09067
U06074	U08271
U19420	U03443
U75035	U43335
U93911	U05318
U15288	U57256
U69492	U00500
U70965	U37175
U73231	U26798
U06443	U15716
U04226	U88631
U18817	U16137
U32563	U13406
U07859	U69603
U37929	U03766
U19420	U05574
U48456	U09548
U82775	U26824
U03026	U53830
U07418	U02450
U16539	U00473
U08319	U35820
U06768	U18784
U55603	U48392
U03166	U64768
U04179	U61877
U60797	U03373
U36507	U35180
U10761	U35381
U13849	U08254
U04946	U72829
U19091	U52413
U23614	U01126
U25620	U14648
U04052	U50605
U44215	U00633
U08007	U87461
U25260	U31972
U36427	U19486
U01050	U38711
U44203	U89943
U11120
U02076	U82682
U29691	U61034
U02498	U25634
U18202	U67011
U16455	U29757
U48830	U08335
U09504	U03847
U89080	U05791
U08356	U09015
U05764	U74637
U02927	U94687
U03039
U77991	U23462
U03732	U78122
U08539	U32071
U01853	U59040
U12574	U15374
U52099	U06567
U10277	U19926
U55275	U07648
U40658	U07915
U48336	U01815
U28362	U09048
U02349	U45567
U30074	U04361
U02308	U94054
U05353	U12426
U04629	U84031
U20723	U02328
U00458	U42984
U44008	U08392
U18526	U16435
U01063	U09791
U05569	U00270
U14379	U30325
U05433	U29366
U02127	U11938
U37758	U90645
U69724	U50281
U21390	U01607
U13061	U71447
U17439
U03081	U34373
U63612	U01242
U28044	U36591
U23271	U52263
U12297	U64269
U04166	U20630
U69488	U00444
U45150	U02467
U24803	U28557
U05905	U69169
